dataset,model,n_features,n_samples,backend,library,computation_type,approximator,budget,n_eval,runtime_s,n_model_evals,mean_abs_diff,relative_mae,sign_agreement,mean_sample_rho,reference_backend
ames_housing,gradient_boosting,64,1000,shapiq_approx,shapiq,approximation,permutation,64.0,50,2.9624,5051.0,833.4768973439814,1.0000000000000002,,,shap_true_value
ames_housing,gradient_boosting,64,1000,lightshap_approx,lightshap,approximation,kernel,64.0,50,16.4916,11119600.0,107.4705176514995,0.1289424073948215,0.8832662449683726,0.7985690073546613,shap_true_value
ames_housing,gradient_boosting,64,1000,lightshap_approx,lightshap,approximation,permutation,64.0,50,16.1462,11007300.0,25.562604014459435,0.0306698411148756,0.9976958525345622,0.9781971357706328,shap_true_value
ames_housing,gradient_boosting,64,1000,dalex_approx,dalex,approximation,permutation,64.0,50,2.4925,165101.0,325.7339545539069,0.3908134173747523,0.9364016736401674,0.7763472728985987,shap_true_value
ames_housing,gradient_boosting,64,1000,shap_approx,shap,approximation,kernel,256.0,50,0.7153,1280150.0,204.0568759801476,0.24176667290251,0.9910714285714286,0.5694882597991984,shap_true_value
ames_housing,gradient_boosting,64,1000,shap_approx,shap,approximation,permutation,256.0,50,3.9938,952156.0,92.14651783941297,0.1091752332803235,0.9859320046893316,0.9748110244691855,shap_true_value
ames_housing,gradient_boosting,64,1000,shapiq_approx,shapiq,approximation,kernel,256.0,50,7.3,1280101.0,551.4858935001578,0.6534007196952907,0.7302857142857143,0.5269215514617198,shap_true_value
ames_housing,gradient_boosting,64,1000,shapiq_approx,shapiq,approximation,permutation,256.0,50,9.4673,1270101.0,162.73665308639755,0.1928104553546927,0.97156684815487,0.919247892128873,shap_true_value
ames_housing,gradient_boosting,64,1000,lightshap_approx,lightshap,approximation,kernel,256.0,50,29.922,33276750.0,111.81996404391106,0.1324843406580663,0.8691428571428571,0.786474201088044,shap_true_value
ames_housing,gradient_boosting,64,1000,lightshap_approx,lightshap,approximation,permutation,256.0,50,28.8821,32384550.0,24.669924742207115,0.0292289372608987,0.9936998854524628,0.9617428181015152,shap_true_value
ames_housing,gradient_boosting,64,1000,dalex_approx,dalex,approximation,permutation,256.0,50,9.5497,1305151.0,151.5959554714007,0.1796109521120146,0.9765484064942874,0.9455738667956126,shap_true_value
ames_housing,gradient_boosting,64,1000,shap_true_value,shap,true_value,,,50,0.0171,,,,,,
ames_housing,gradient_boosting,64,1000,shap_approx,shap,approximation,kernel,512.0,50,1.269,2560150.0,160.17242627499127,0.1897723583448109,0.9917355371900828,0.6241878766076528,shap_true_value
ames_housing,gradient_boosting,64,1000,shap_approx,shap,approximation,permutation,512.0,50,4.1599,1654389.0,58.2030122179173,0.0689589534743196,0.9924985574148876,0.9871794968253228,shap_true_value
ames_housing,gradient_boosting,64,1000,shapiq_approx,shapiq,approximation,kernel,512.0,50,7.9185,2560101.0,353.3867798890893,0.4186928061656144,0.7645714285714286,0.6056090672424542,shap_true_value
ames_housing,gradient_boosting,64,1000,shapiq_approx,shapiq,approximation,permutation,512.0,50,12.6968,2530101.0,107.48363236219016,0.1273466530488852,0.9867740080506038,0.9536290430932252,shap_true_value
ames_housing,gradient_boosting,64,1000,lightshap_approx,lightshap,approximation,kernel,512.0,50,32.186,35834550.0,107.81037508234044,0.1277337779618116,0.8897142857142857,0.7978711794905692,shap_true_value
ames_housing,gradient_boosting,64,1000,lightshap_approx,lightshap,approximation,permutation,512.0,50,30.4757,34702550.0,23.180486554200712,0.0274642502662625,0.9965694682675816,0.9630972712998104,shap_true_value
ames_housing,gradient_boosting,64,1000,dalex_approx,dalex,approximation,permutation,512.0,50,18.7834,2605151.0,113.334457527807,0.1342787131778616,0.9831199068684516,0.9661106116457232,shap_true_value
adult_census,random_forest,4,1000,shap_approx,shap,approximation,kernel,64.0,50,0.1503,35100.0,1.0324888549111004e-09,3.0074907202242903e-08,1.0,1.0,shap_true_value
adult_census,random_forest,4,1000,shap_approx,shap,approximation,permutation,64.0,50,4.8615,95960.0,2.0760200387043e-05,0.0006047146147587,1.0,1.0,shap_true_value
adult_census,random_forest,4,1000,shapiq_approx,shapiq,approximation,kernel,64.0,50,1.8676,40051.0,1.2878033622956898e-09,3.7511849577411726e-08,1.0,1.0,shap_true_value
adult_census,random_forest,4,1000,shapiq_approx,shapiq,approximation,permutation,64.0,50,10.8727,155051.0,0.0011713889042332,0.0341208647676743,0.975,0.984,shap_true_value
adult_census,random_forest,4,1000,lightshap_approx,lightshap,approximation,kernel,64.0,50,0.122,31000.0,4.929573939324317e-05,0.0014359135991307,1.0,1.0,shap_true_value
adult_census,random_forest,4,1000,lightshap_approx,lightshap,approximation,permutation,64.0,50,0.163,30400.0,5.274630358913556e-05,0.0015364235440983,1.0,1.0,shap_true_value
adult_census,random_forest,4,1000,dalex_approx,dalex,approximation,permutation,64.0,50,4.1447,202601.0,0.0014327627332295,0.0417343064186601,0.97,0.996,shap_true_value
adult_census,random_forest,4,1000,shap_approx,shap,approximation,kernel,256.0,50,0.1402,70150.0,8.047549942326878e-10,2.5080127968500907e-08,1.0,1.0,shap_true_value
adult_census,random_forest,4,1000,shap_approx,shap,approximation,permutation,256.0,50,5.1936,749884.0,1.1482193611035434e-05,0.0003578416874547,1.0,1.0,shap_true_value
adult_census,random_forest,4,1000,shapiq_approx,shapiq,approximation,kernel,256.0,50,3.7202,80101.0,1.1063519784990942e-09,3.4479374962336075e-08,1.0,1.0,shap_true_value
adult_census,random_forest,4,1000,shapiq_approx,shapiq,approximation,permutation,256.0,50,70.6864,1270101.0,0.0002937568382853,0.0091549094427734,0.995,1.0,shap_true_value
adult_census,random_forest,4,1000,lightshap_approx,lightshap,approximation,kernel,256.0,50,0.1201,60150.0,3.422204675859477e-05,0.0010665274750707,1.0,1.0,shap_true_value
adult_census,random_forest,4,1000,lightshap_approx,lightshap,approximation,permutation,256.0,50,0.1609,60150.0,4.256538250407224e-05,0.0013265468967337,1.0,1.0,shap_true_value
adult_census,random_forest,4,1000,dalex_approx,dalex,approximation,permutation,256.0,50,16.2316,1605151.0,0.0003590437010219,0.0111895695366283,0.99,1.0,shap_true_value
adult_census,random_forest,4,1000,shap_true_value,shap,true_value,,,50,0.0024,,,,,,
adult_census,random_forest,4,1000,shap_approx,shap,approximation,kernel,512.0,50,0.1379,70150.0,8.047549942326878e-10,2.5080127968500907e-08,1.0,1.0,shap_true_value
adult_census,random_forest,4,1000,shap_approx,shap,approximation,permutation,512.0,50,6.3554,1479454.0,7.012691474338928e-06,0.0002185499945206,1.0,1.0,shap_true_value
adult_census,random_forest,4,1000,shapiq_approx,shapiq,approximation,kernel,512.0,50,3.6674,80101.0,1.1063519784990942e-09,3.4479374962336075e-08,1.0,1.0,shap_true_value
adult_census,random_forest,4,1000,shapiq_approx,shapiq,approximation,permutation,512.0,50,131.0766,2560101.0,0.000177034775155,0.0055172752546835,0.995,1.0,shap_true_value
adult_census,random_forest,4,1000,lightshap_approx,lightshap,approximation,kernel,512.0,50,0.1182,60150.0,3.207166245703973e-05,0.0009995109124511,1.0,1.0,shap_true_value
adult_census,random_forest,4,1000,lightshap_approx,lightshap,approximation,permutation,512.0,50,0.1584,60150.0,2.914687700994046e-05,0.0009083601972404,1.0,1.0,shap_true_value
adult_census,random_forest,4,1000,dalex_approx,dalex,approximation,permutation,512.0,50,32.1073,3205151.0,0.000177538107441,0.0055329615669583,1.0,1.0,shap_true_value
adult_census,decision_tree,4,1000,shap_approx,shap,approximation,kernel,64.0,50,0.1061,35100.0,9.67186334554712e-10,2.3545267754207297e-08,1.0,1.0,shap_true_value
adult_census,decision_tree,4,1000,shap_approx,shap,approximation,permutation,64.0,50,5.3065,95746.0,3.4014196741720426e-05,0.000828044546449,1.0,1.0,shap_true_value
adult_census,decision_tree,4,1000,shapiq_approx,shapiq,approximation,kernel,64.0,50,0.9346,40051.0,1.883071108489145e-09,4.584164588098899e-08,1.0,1.0,shap_true_value
adult_census,decision_tree,4,1000,shapiq_approx,shapiq,approximation,permutation,64.0,50,5.2979,155051.0,0.0014699394276863,0.0357843325229306,1.0,0.996,shap_true_value
adult_census,decision_tree,4,1000,lightshap_approx,lightshap,approximation,kernel,64.0,50,0.0804,30400.0,4.63474708807428e-05,0.0011282868384609,1.0,1.0,shap_true_value
adult_census,decision_tree,4,1000,lightshap_approx,lightshap,approximation,permutation,64.0,50,0.1042,30200.0,6.455247907394204e-05,0.0015714711319753,1.0,1.0,shap_true_value
adult_census,decision_tree,4,1000,dalex_approx,dalex,approximation,permutation,64.0,50,2.6822,202601.0,0.0010014624891459,0.0243796894251949,1.0,0.992,shap_true_value
adult_census,decision_tree,4,1000,shap_approx,shap,approximation,kernel,256.0,50,0.0964,70150.0,9.6517952596388e-10,2.5466269034140752e-08,1.0,1.0,shap_true_value
adult_census,decision_tree,4,1000,shap_approx,shap,approximation,permutation,256.0,50,4.4438,749463.0,5.965739456899775e-06,0.0001574060803302,1.0,1.0,shap_true_value
adult_census,decision_tree,4,1000,shapiq_approx,shapiq,approximation,kernel,256.0,50,1.7498,80101.0,1.4277497699128474e-09,3.7671188391322975e-08,1.0,1.0,shap_true_value
