dataset,model,n_features,seed,library,approximator,budget,method,runtime_s,n_model_evals,relative_mae,mean_abs_diff,sign_agreement,mean_sample_rho,relative_additivity_gap
diabetes_130,random_forest,12,7,lightshap,kernel,2048.0,lightshap / kernel,14.761,2505910.0,0.030920090320225763,0.00038252702782025865,1.0,0.9958041958041959,3.63207727782644e-16
diabetes_130,random_forest,12,7,lightshap,permutation,128.0,lightshap / permutation,12.3521,1824110.0,0.030840557560661647,0.0003823795551331181,0.9916666666666667,0.9965034965034967,3.415236843329339e-16
diabetes_130,random_forest,12,7,lightshap,permutation,512.0,lightshap / permutation,14.0108,2076110.0,0.02985527187315993,0.00037005130698452996,0.9916666666666667,0.9965034965034967,3.415236843329339e-16
diabetes_130,random_forest,12,7,lightshap,permutation,2048.0,lightshap / permutation,14.0925,2076110.0,0.02985527187315993,0.00037005130698452996,0.9916666666666667,0.9965034965034967,3.415236843329339e-16
diabetes_130,random_forest,12,7,dalex,permutation,128.0,dalex / permutation,9.9876,144111.0,0.35280208428280013,0.004335939874939868,0.8916666666666667,0.9111888111888113,4.0657581468206416e-16
diabetes_130,random_forest,12,7,dalex,permutation,512.0,dalex / permutation,38.4366,560111.0,0.177540133975107,0.0021845305155653977,0.9583333333333334,0.9622377622377624,4.933119884809045e-16
diabetes_130,random_forest,12,7,dalex,permutation,2048.0,dalex / permutation,152.5951,2224111.0,0.08585974472360419,0.0010561330757449152,0.9916666666666667,0.983916083916084,4.499439015814843e-16
diabetes_130,decision_tree,12,7,shap,kernel,128.0,shap / kernel,0.0493,128110.0,0.30986010531654296,0.00706023724371076,0.88,0.8598962398853199,
diabetes_130,decision_tree,12,7,shap,kernel,512.0,shap / kernel,0.1074,512110.0,0.1661263010126479,0.003827104852398805,0.91,0.9145373044157109,
diabetes_130,decision_tree,12,7,shap,kernel,2048.0,shap / kernel,0.6069,2048110.0,0.03728238949159528,0.000830886515439733,1.0,0.9863412674203916,
diabetes_130,decision_tree,12,7,shap,permutation,128.0,shap / permutation,0.0457,110660.0,0.35334338186380865,0.008325793650793707,0.8796296296296297,0.8668944555917217,
diabetes_130,decision_tree,12,7,shap,permutation,512.0,shap / permutation,0.1564,409748.0,0.14116996727180237,0.00319226190476191,0.9310344827586207,0.9356643356643357,
diabetes_130,decision_tree,12,7,shap,permutation,2048.0,shap / permutation,0.6127,1625304.0,0.07136973886071762,0.0015988977072310413,0.9661016949152542,0.9867132867132866,
diabetes_130,decision_tree,12,7,shapiq,kernel,128.0,shapiq / kernel,0.4888,128101.0,0.42744395154563347,0.010824704757004677,0.7666666666666667,0.7944055944055946,
diabetes_130,decision_tree,12,7,shapiq,kernel,512.0,shapiq / kernel,0.6239,512101.0,0.24733848131446065,0.005864874590760856,0.8083333333333333,0.9083916083916087,
diabetes_130,decision_tree,12,7,shapiq,kernel,2048.0,shapiq / kernel,1.3052,2048101.0,0.07508643953695027,0.0016784799063811733,0.9,0.9713286713286715,
diabetes_130,decision_tree,12,7,shapiq,permutation,128.0,shapiq / permutation,2.1199,123101.0,0.3444897193549878,0.0084801948051948,0.918918918918919,0.895156990825672,
diabetes_130,decision_tree,12,7,shapiq,permutation,512.0,shapiq / permutation,5.1394,508101.0,0.23870182422441355,0.005513198757763997,0.940677966101695,0.960839160839161,
diabetes_130,decision_tree,12,7,shapiq,permutation,2048.0,shapiq / permutation,17.3375,2048101.0,0.08744019903242492,0.0019352406554019057,0.9491525423728814,0.983916083916084,
diabetes_130,decision_tree,12,7,lightshap,kernel,128.0,lightshap / kernel,3.112,2816110.0,0.07598973381328691,0.0017148714681817785,0.95,0.9853146853146855,
diabetes_130,decision_tree,12,7,lightshap,kernel,512.0,lightshap / kernel,11.5785,10498510.0,0.044173520168929,0.000990978392765734,0.9583333333333334,0.9916083916083916,
diabetes_130,decision_tree,12,7,lightshap,kernel,2048.0,lightshap / kernel,24.4713,22266310.0,0.0344500985132404,0.0007725775205686781,0.95,0.9951048951048952,
diabetes_130,decision_tree,12,7,lightshap,permutation,128.0,lightshap / permutation,2.9734,2328110.0,0.07064544319304931,0.0015716269841270253,0.9745762711864406,0.9860139860139862,
diabetes_130,decision_tree,12,7,lightshap,permutation,512.0,lightshap / permutation,11.0298,8624510.0,0.03347477099799664,0.0007452194131882533,0.9915254237288136,0.9923076923076923,
diabetes_130,decision_tree,12,7,lightshap,permutation,2048.0,lightshap / permutation,23.459,18400310.0,0.02315028496631899,0.0005156558990436302,0.9915254237288136,0.9937062937062937,
diabetes_130,decision_tree,12,7,dalex,permutation,128.0,dalex / permutation,0.9155,144111.0,0.5950761498115967,0.01369307359307362,0.8981481481481481,0.8242542737009062,
diabetes_130,decision_tree,12,7,dalex,permutation,512.0,dalex / permutation,3.4612,560111.0,0.2625163089174262,0.005833231819859765,0.9661016949152542,0.9470137225970788,
diabetes_130,decision_tree,12,7,dalex,permutation,2048.0,dalex / permutation,13.6606,2224111.0,0.10207266544205114,0.002252819548872223,0.9830508474576272,0.9825174825174825,
diabetes_130,linear_regularized,12,7,shap,kernel,128.0,shap / kernel,0.0483,128110.0,0.031500517421396465,0.002124870599872986,1.0,0.9947475850404517,1.958383559856641e-15
diabetes_130,linear_regularized,12,7,shap,kernel,512.0,shap / kernel,0.1285,512110.0,0.02467939482970185,0.0016679480383679076,1.0,0.9964989012112977,1.8604643818638088e-15
diabetes_130,linear_regularized,12,7,shap,kernel,2048.0,shap / kernel,0.6582,2048110.0,0.027229081049131132,0.0018371299943757025,1.0,0.9971994276796359,1.958383559856641e-15
diabetes_130,linear_regularized,12,7,shap,permutation,128.0,shap / permutation,0.0542,110660.0,1.3807805472409426e-14,9.410423106268977e-16,1.0,1.0,1.3512846563010824e-14
diabetes_130,linear_regularized,12,7,shap,permutation,512.0,shap / permutation,0.159,409748.0,1.2030521969118081e-14,8.1991524391681715e-16,1.0,1.0,1.3512846563010824e-14
diabetes_130,linear_regularized,12,7,shap,permutation,2048.0,shap / permutation,0.6019,1625304.0,1.1233963186903892e-14,7.656274341368472e-16,1.0,1.0,1.3512846563010824e-14
diabetes_130,linear_regularized,12,7,shapiq,kernel,128.0,shapiq / kernel,0.5157,128101.0,9.649707547167464e-08,6.576557867683579e-09,1.0,1.0,1.3904523274982148e-14
diabetes_130,linear_regularized,12,7,shapiq,kernel,512.0,shapiq / kernel,0.6376,512101.0,2.1561822737639671e-07,1.469501181729617e-08,1.0,1.0,1.5471230122867464e-14
diabetes_130,linear_regularized,12,7,shapiq,kernel,2048.0,shapiq / kernel,1.2989,2048101.0,2.975545134499128e-07,2.0279209742054132e-08,1.0,1.0,1.4589957520931975e-14
diabetes_130,linear_regularized,12,7,shapiq,permutation,128.0,shapiq / permutation,2.2868,123101.0,1.326868394665793e-14,9.042996025031744e-16,1.0,1.0,2.545898627813633e-15
diabetes_130,linear_regularized,12,7,shapiq,permutation,512.0,shapiq / permutation,5.5634,508101.0,1.2580143021473347e-14,8.573735254743808e-16,1.0,1.0,2.741736983799297e-15
diabetes_130,linear_regularized,12,7,shapiq,permutation,2048.0,shapiq / permutation,18.3833,2048101.0,1.236242367120367e-14,8.425353152421064e-16,1.0,1.0,2.937575339784961e-15
diabetes_130,linear_regularized,12,7,lightshap,kernel,128.0,lightshap / kernel,0.0498,44110.0,1.4157922262315166e-14,9.649037934396827e-16,1.0,1.0,0.0
diabetes_130,linear_regularized,12,7,lightshap,kernel,512.0,lightshap / kernel,0.0487,44110.0,1.4157922262315166e-14,9.649037934396827e-16,1.0,1.0,0.0
diabetes_130,linear_regularized,12,7,lightshap,kernel,2048.0,lightshap / kernel,0.0488,44110.0,1.4157922262315166e-14,9.649037934396827e-16,1.0,1.0,0.0
diabetes_130,linear_regularized,12,7,lightshap,permutation,128.0,lightshap / permutation,0.0693,60110.0,1.3670383638098065e-14,9.316766108602437e-16,1.0,1.0,0.0
diabetes_130,linear_regularized,12,7,lightshap,permutation,512.0,lightshap / permutation,0.0686,60110.0,1.3670383638098065e-14,9.316766108602437e-16,1.0,1.0,0.0
diabetes_130,linear_regularized,12,7,lightshap,permutation,2048.0,lightshap / permutation,0.0688,60110.0,1.3670383638098065e-14,9.316766108602437e-16,1.0,1.0,0.0
diabetes_130,linear_regularized,12,7,dalex,permutation,128.0,dalex / permutation,0.8615,144111.0,1.3363033859333404e-14,9.10729824887824e-16,1.0,1.0,1.566706847885313e-15
diabetes_130,linear_regularized,12,7,dalex,permutation,512.0,dalex / permutation,3.2479,560111.0,1.3522833472567924e-14,9.216206357104405e-16,1.0,1.0,1.566706847885313e-15
diabetes_130,linear_regularized,12,7,dalex,permutation,2048.0,dalex / permutation,13.2368,2224111.0,1.3450079177111556e-14,9.166622177749403e-16,1.0,1.0,1.566706847885313e-15
diabetes_130,gradient_boosting,12,7,shap,kernel,128.0,shap / kernel,0.1318,128110.0,0.12028603148428395,0.04113124155460716,0.98,0.9761836336294856,6.40657231776967e-16
diabetes_130,gradient_boosting,12,7,shap,kernel,512.0,shap / kernel,0.3543,512110.0,0.06172324457291714,0.020991030769594802,1.0,0.9880925835912375,6.40657231776967e-16
diabetes_130,gradient_boosting,12,7,shap,kernel,2048.0,shap / kernel,1.2671,2048110.0,0.03615607962233065,0.012293338353633996,1.0,0.99544811150879,5.125257854215736e-16
diabetes_130,gradient_boosting,12,7,shap,permutation,128.0,shap / permutation,0.1631,110660.0,0.10435673892382662,0.03574118903414069,0.9583333333333334,0.9776223776223777,4.933060684682646e-15
diabetes_130,gradient_boosting,12,7,shap,permutation,512.0,shap / permutation,0.5843,409748.0,0.0480954573451274,0.01660637905113342,0.975,0.9846153846153847,4.997126407860343e-15
diabetes_130,gradient_boosting,12,7,shap,permutation,2048.0,shap / permutation,2.2971,1625304.0,0.02240435121665156,0.007711632923317926,0.9916666666666667,0.9993006993006993,4.933060684682646e-15
diabetes_130,gradient_boosting,12,7,shapiq,kernel,128.0,shapiq / kernel,1.5705,128101.0,0.24331034650550212,0.08527241117906724,0.875,0.9062937062937065,7.534260957021155e-09
diabetes_130,gradient_boosting,12,7,shapiq,kernel,512.0,shapiq / kernel,1.8859,512101.0,0.1020735752925214,0.03496904697231122,0.9666666666666667,0.9713286713286713,8.214479285386134e-09
diabetes_130,gradient_boosting,12,7,shapiq,kernel,2048.0,shapiq / kernel,3.2581,2048101.0,0.03758928616897603,0.012919144255431675,0.9583333333333334,0.9902097902097904,8.226116439607023e-09
diabetes_130,gradient_boosting,12,7,shapiq,permutation,128.0,shapiq / permutation,7.4744,123101.0,0.18566424886590155,0.06469895604291136,0.9583333333333334,0.9440559440559444,8.969201244877537e-16
diabetes_130,gradient_boosting,12,7,shapiq,permutation,512.0,shapiq / permutation,17.7486,508101.0,0.10780985314397647,0.037106966532764206,0.9583333333333334,0.9741258741258744,1.2172487403762372e-15
diabetes_130,gradient_boosting,12,7,shapiq,permutation,2048.0,shapiq / permutation,58.6923,2048101.0,0.045922881158179815,0.015846483620695097,0.9916666666666667,0.9867132867132868,1.2172487403762372e-15
diabetes_130,gradient_boosting,12,7,lightshap,kernel,128.0,lightshap / kernel,3.4787,1628110.0,0.02564087819833946,0.008824983913429759,0.9833333333333333,0.9951048951048952,2.562628927107868e-16
diabetes_130,gradient_boosting,12,7,lightshap,kernel,512.0,lightshap / kernel,3.647,1720510.0,0.025790982979187586,0.008876033816050564,0.9833333333333333,0.9951048951048952,2.562628927107868e-16
diabetes_130,gradient_boosting,12,7,lightshap,kernel,2048.0,lightshap / kernel,3.6482,1720510.0,0.025790982979187586,0.008876033816050564,0.9833333333333333,0.9951048951048952,2.562628927107868e-16
diabetes_130,gradient_boosting,12,7,lightshap,permutation,128.0,lightshap / permutation,3.2802,1348910.0,0.01755635146841473,0.006034576343439315,1.0,0.997902097902098,3.8439433906618016e-16
diabetes_130,gradient_boosting,12,7,lightshap,permutation,512.0,lightshap / permutation,3.4306,1415510.0,0.017875719732533043,0.006144107655670819,1.0,0.997902097902098,3.8439433906618016e-16
diabetes_130,gradient_boosting,12,7,lightshap,permutation,2048.0,lightshap / permutation,3.4382,1415510.0,0.017875719732533043,0.006144107655670819,1.0,0.997902097902098,3.8439433906618016e-16
diabetes_130,gradient_boosting,12,7,dalex,permutation,128.0,dalex / permutation,2.4502,144111.0,0.25809253950138367,0.0908882293266321,0.9166666666666666,0.9153846153846154,1.0250515708431472e-15
diabetes_130,gradient_boosting,12,7,dalex,permutation,512.0,dalex / permutation,9.3536,560111.0,0.12198184107945217,0.04221938595831168,0.95,0.958041958041958,1.2172487403762372e-15
diabetes_130,gradient_boosting,12,7,dalex,permutation,2048.0,dalex / permutation,36.9201,2224111.0,0.059818087355372696,0.02054377782904392,0.9583333333333334,0.9881118881118882,8.969201244877537e-16
covertype,random_forest,12,7,shap,kernel,128.0,shap / kernel,0.4979,128110.0,0.47523506175654584,0.011667070774327564,0.87,0.7751325372163802,1.3061447348531254e-15
covertype,random_forest,12,7,shap,kernel,512.0,shap / kernel,1.4728,512110.0,0.24143579082902472,0.005656308812376352,0.92,0.9208420426307562,1.3061447348531254e-15
covertype,random_forest,12,7,shap,kernel,2048.0,shap / kernel,6.1147,2048110.0,0.10141958652831017,0.0023088410353750244,1.0,0.978985739502839,1.3061447348531254e-15
covertype,random_forest,12,7,shap,permutation,128.0,shap / permutation,0.7394,125900.0,0.1295609282175412,0.0030496486892737703,0.95,0.9622377622377625,1.2016531560648751e-14
covertype,random_forest,12,7,shap,permutation,512.0,shap / permutation,2.6738,468713.0,0.06435344565779715,0.001499373797498815,0.975,0.983916083916084,1.2016531560648751e-14
covertype,random_forest,12,7,shap,permutation,2048.0,shap / permutation,10.3909,1862933.0,0.03565980873618442,0.0008337068769707716,0.9916666666666667,0.9937062937062938,1.2147146034134068e-14
covertype,random_forest,12,7,shapiq,kernel,128.0,shapiq / kernel,6.9231,128101.0,0.8499103868204259,0.02550731898231098,0.7833333333333333,0.6356643356643357,5.015895320008045e-08
covertype,random_forest,12,7,shapiq,kernel,512.0,shapiq / kernel,8.172,512101.0,0.4847197211433374,0.0123195548646726,0.8333333333333334,0.8363636363636365,5.32754703098202e-08
covertype,random_forest,12,7,shapiq,kernel,2048.0,shapiq / kernel,13.0519,2048101.0,0.16197171000979688,0.003801096998037,0.925,0.946853146853147,5.4217037003714025e-08
covertype,random_forest,12,7,shapiq,permutation,128.0,shapiq / permutation,32.0491,123101.0,0.4991589579916188,0.012266821488696457,0.8416666666666667,0.7888111888111888,1.5673736818237506e-15
covertype,random_forest,12,7,shapiq,permutation,512.0,shapiq / permutation,77.6951,508101.0,0.26168367509000084,0.006251951805843083,0.8916666666666667,0.8713286713286715,1.5673736818237506e-15
covertype,random_forest,12,7,shapiq,permutation,2048.0,shapiq / permutation,259.7114,2048101.0,0.11674260822398363,0.0027502889183696148,0.95,0.9636363636363636,1.6979881553090632e-15
covertype,random_forest,12,7,lightshap,kernel,128.0,lightshap / kernel,12.5011,2120910.0,0.03189644235906722,0.0007445661330689092,0.9916666666666667,0.993006993006993,3.918434204559376e-16
covertype,random_forest,12,7,lightshap,kernel,512.0,lightshap / kernel,20.6371,3535510.0,0.026964614066802308,0.0006288968770184692,0.9916666666666667,0.993006993006993,2.6122894697062513e-16
covertype,random_forest,12,7,lightshap,kernel,2048.0,lightshap / kernel,23.4096,4017310.0,0.026672678769549128,0.000622232412138966,0.9916666666666667,0.993006993006993,2.6122894697062513e-16
covertype,random_forest,12,7,lightshap,permutation,128.0,lightshap / permutation,11.8211,1761110.0,0.026186251519331297,0.0006109189553109416,1.0,0.9965034965034965,2.6122894697062513e-16
covertype,random_forest,12,7,lightshap,permutation,512.0,lightshap / permutation,19.3619,2905910.0,0.023956081184881378,0.0005582048489515711,1.0,0.9958041958041959,2.6122894697062513e-16
covertype,random_forest,12,7,lightshap,permutation,2048.0,lightshap / permutation,21.9209,3312710.0,0.023835438947572035,0.0005554417104115195,1.0,0.9958041958041959,2.6122894697062513e-16
covertype,random_forest,12,7,dalex,permutation,128.0,dalex / permutation,9.9074,144111.0,0.6133779862584411,0.015484529220779157,0.8416666666666667,0.7216783216783218,1.5673736818237506e-15
covertype,random_forest,12,7,dalex,permutation,512.0,dalex / permutation,39.423,560111.0,0.28040692763583086,0.006800885551248922,0.9083333333333333,0.893006993006993,1.5673736818237506e-15
covertype,random_forest,12,7,dalex,permutation,2048.0,dalex / permutation,157.3701,2224111.0,0.13779534391240056,0.003258236911723802,0.95,0.9440559440559442,1.5673736818237506e-15
covertype,decision_tree,12,7,shap,kernel,128.0,shap / kernel,0.0491,128110.0,0.4084117312646802,0.023578652914488837,0.91,0.8532412384361058,
covertype,decision_tree,12,7,shap,kernel,512.0,shap / kernel,0.1121,512110.0,0.18945534535410208,0.010343926562173075,0.98,0.9418578366809067,
covertype,decision_tree,12,7,shap,kernel,2048.0,shap / kernel,0.4227,2048110.0,0.06514879579769575,0.003498798884243081,0.99,0.9810873189078542,
covertype,decision_tree,12,7,shap,permutation,128.0,shap / permutation,0.0458,125900.0,0.3943450912453422,0.021407539682539566,0.925,0.8947426808909474,
covertype,decision_tree,12,7,shap,permutation,512.0,shap / permutation,0.1569,468713.0,0.17676281964208312,0.009682341269841218,0.95,0.951048951048951,
covertype,decision_tree,12,7,shap,permutation,2048.0,shap / permutation,0.6061,1862933.0,0.08832212608645684,0.0048398883009994785,0.9833333333333333,0.9825174825174827,
covertype,decision_tree,12,7,shapiq,kernel,128.0,shapiq / kernel,0.4793,128101.0,0.7243713701241045,0.048609250052532964,0.75,0.6902097902097903,
covertype,decision_tree,12,7,shapiq,kernel,512.0,shapiq / kernel,0.622,512101.0,0.3744503640707746,0.021402295625940194,0.775,0.853846153846154,
covertype,decision_tree,12,7,shapiq,kernel,2048.0,shapiq / kernel,1.273,2048101.0,0.11609648876341185,0.00634366090755669,0.925,0.9776223776223777,
covertype,decision_tree,12,7,shapiq,permutation,128.0,shapiq / permutation,2.1032,123101.0,0.5621381169224703,0.029932972582972703,0.8991596638655462,0.847808633281316,
covertype,decision_tree,12,7,shapiq,permutation,512.0,shapiq / permutation,5.1323,508101.0,0.28032031806647173,0.014563474810214125,0.9333333333333333,0.8986013986013989,
