dataset,model,library,approximator,device,max_depth,seed,n_features,runtime_s
bike,lightgbm,woodelf,path_dependent,cpu,80,8,12,0.8837
bike,lightgbm,woodelf,interventional,cpu,80,8,12,1.1146
bike,lightgbm,woodelf,path_dependent,gpu,80,8,12,8.7576
bike,lightgbm,woodelf,interventional,gpu,80,8,12,9.1357
bike,random_forest,woodelf,path_dependent,cpu,4,8,12,0.3155
bike,random_forest,woodelf,interventional,cpu,4,8,12,0.4131
bike,random_forest,woodelf,path_dependent,gpu,4,8,12,3.0866
bike,random_forest,woodelf,interventional,gpu,4,8,12,2.8904
bike,random_forest,woodelf,path_dependent,cpu,8,8,12,4.4456
bike,random_forest,woodelf,interventional,cpu,8,8,12,5.6186
bike,random_forest,woodelf,path_dependent,gpu,8,8,12,49.6514
bike,random_forest,woodelf,interventional,gpu,8,8,12,52.29
bike,random_forest,woodelf,path_dependent,cpu,12,8,12,11.7697
bike,random_forest,woodelf,interventional,cpu,12,8,12,15.5085
bike,random_forest,woodelf,path_dependent,gpu,12,8,12,155.1896
bike,random_forest,woodelf,interventional,gpu,12,8,12,162.8267
bike,random_forest,woodelf,path_dependent,cpu,15,8,12,16.0533
bike,random_forest,woodelf,interventional,cpu,15,8,12,21.0546
bike,random_forest,woodelf,path_dependent,gpu,15,8,12,211.6653
bike,random_forest,woodelf,interventional,gpu,15,8,12,221.4559
bike,random_forest,woodelf,path_dependent,cpu,20,8,12,24.3231
bike,random_forest,woodelf,interventional,cpu,20,8,12,31.7354
bike,random_forest,woodelf,path_dependent,gpu,20,8,12,306.1887
bike,random_forest,woodelf,interventional,gpu,20,8,12,319.793
bike,random_forest,woodelf,path_dependent,cpu,50,8,12,15.7447
bike,random_forest,woodelf,interventional,cpu,50,8,12,20.7564
bike,random_forest,woodelf,path_dependent,gpu,50,8,12,204.6581
bike,random_forest,woodelf,interventional,gpu,50,8,12,215.2616
bike,random_forest,woodelf,path_dependent,cpu,80,8,12,15.445
bike,random_forest,woodelf,interventional,cpu,80,8,12,20.5445
bike,random_forest,woodelf,path_dependent,gpu,80,8,12,200.3824
bike,random_forest,woodelf,interventional,gpu,80,8,12,209.9077
diabetes_130,xgboost,woodelf,path_dependent,cpu,4,8,47,0.2302
diabetes_130,xgboost,woodelf,interventional,cpu,4,8,47,0.2772
diabetes_130,xgboost,woodelf,path_dependent,gpu,4,8,47,2.0883
diabetes_130,xgboost,woodelf,interventional,gpu,4,8,47,2.0804
diabetes_130,xgboost,woodelf,path_dependent,cpu,8,8,47,0.6258
diabetes_130,xgboost,woodelf,interventional,cpu,8,8,47,0.7327
diabetes_130,xgboost,woodelf,path_dependent,gpu,8,8,47,6.8794
diabetes_130,xgboost,woodelf,interventional,gpu,8,8,47,7.1264
diabetes_130,xgboost,woodelf,path_dependent,cpu,12,8,47,0.6979
diabetes_130,xgboost,woodelf,interventional,cpu,12,8,47,0.9483
diabetes_130,xgboost,woodelf,path_dependent,gpu,12,8,47,9.3116
diabetes_130,xgboost,woodelf,interventional,gpu,12,8,47,9.5539
diabetes_130,xgboost,woodelf,path_dependent,cpu,15,8,47,0.7191
diabetes_130,xgboost,woodelf,interventional,cpu,15,8,47,0.9163
diabetes_130,xgboost,woodelf,path_dependent,gpu,15,8,47,10.1932
diabetes_130,xgboost,woodelf,interventional,gpu,15,8,47,10.006
diabetes_130,xgboost,woodelf,path_dependent,cpu,20,8,47,0.651
diabetes_130,xgboost,woodelf,interventional,cpu,20,8,47,0.8227
diabetes_130,xgboost,woodelf,path_dependent,gpu,20,8,47,15.9888
diabetes_130,xgboost,woodelf,interventional,gpu,20,8,47,15.1212
diabetes_130,xgboost,woodelf,path_dependent,cpu,50,8,47,0.7131
diabetes_130,xgboost,woodelf,interventional,cpu,50,8,47,0.9054
diabetes_130,xgboost,woodelf,path_dependent,gpu,50,8,47,16.6584
diabetes_130,xgboost,woodelf,interventional,gpu,50,8,47,16.4396
diabetes_130,xgboost,woodelf,path_dependent,cpu,80,8,47,0.6664
diabetes_130,xgboost,woodelf,interventional,cpu,80,8,47,0.8409
diabetes_130,xgboost,woodelf,path_dependent,gpu,80,8,47,15.9474
diabetes_130,xgboost,woodelf,interventional,gpu,80,8,47,15.6194
diabetes_130,lightgbm,woodelf,path_dependent,cpu,4,8,47,0.22
diabetes_130,lightgbm,woodelf,interventional,cpu,4,8,47,0.272
diabetes_130,lightgbm,woodelf,path_dependent,gpu,4,8,47,2.1918
diabetes_130,lightgbm,woodelf,interventional,gpu,4,8,47,1.9712
diabetes_130,lightgbm,woodelf,path_dependent,cpu,8,8,47,0.6752
diabetes_130,lightgbm,woodelf,interventional,cpu,8,8,47,0.7936
diabetes_130,lightgbm,woodelf,path_dependent,gpu,8,8,47,7.3233
diabetes_130,lightgbm,woodelf,interventional,gpu,8,8,47,7.4332
diabetes_130,lightgbm,woodelf,path_dependent,cpu,12,8,47,0.9198
diabetes_130,lightgbm,woodelf,interventional,cpu,12,8,47,1.2504
diabetes_130,lightgbm,woodelf,path_dependent,gpu,12,8,47,11.2283
diabetes_130,lightgbm,woodelf,interventional,gpu,12,8,47,11.2956
diabetes_130,lightgbm,woodelf,path_dependent,cpu,15,8,47,0.9056
diabetes_130,lightgbm,woodelf,interventional,cpu,15,8,47,1.0589
diabetes_130,lightgbm,woodelf,path_dependent,gpu,15,8,47,11.9507
diabetes_130,lightgbm,woodelf,interventional,gpu,15,8,47,11.9698
diabetes_130,lightgbm,woodelf,path_dependent,cpu,20,8,47,0.8597
diabetes_130,lightgbm,woodelf,interventional,cpu,20,8,47,1.0187
diabetes_130,lightgbm,woodelf,path_dependent,gpu,20,8,47,40.3757
diabetes_130,lightgbm,woodelf,interventional,gpu,20,8,47,41.207
diabetes_130,lightgbm,woodelf,path_dependent,cpu,50,8,47,0.9763
diabetes_130,lightgbm,woodelf,interventional,cpu,50,8,47,1.16
diabetes_130,lightgbm,woodelf,path_dependent,gpu,50,8,47,151.3981
diabetes_130,lightgbm,woodelf,interventional,gpu,50,8,47,150.5397
diabetes_130,lightgbm,woodelf,path_dependent,cpu,80,8,47,0.967
diabetes_130,lightgbm,woodelf,interventional,cpu,80,8,47,1.1287
diabetes_130,lightgbm,woodelf,path_dependent,gpu,80,8,47,152.1697
diabetes_130,lightgbm,woodelf,interventional,gpu,80,8,47,150.7663
diabetes_130,random_forest,woodelf,path_dependent,cpu,4,8,47,0.2357
diabetes_130,random_forest,woodelf,interventional,cpu,4,8,47,0.2928
diabetes_130,random_forest,woodelf,path_dependent,gpu,4,8,47,2.7757
diabetes_130,random_forest,woodelf,interventional,gpu,4,8,47,2.5582
diabetes_130,random_forest,woodelf,path_dependent,cpu,8,8,47,1.066
diabetes_130,random_forest,woodelf,interventional,cpu,8,8,47,1.2454
diabetes_130,random_forest,woodelf,path_dependent,gpu,8,8,47,13.2434
diabetes_130,random_forest,woodelf,interventional,gpu,8,8,47,13.4883
diabetes_130,random_forest,woodelf,path_dependent,cpu,12,8,47,2.0417
diabetes_130,random_forest,woodelf,interventional,cpu,12,8,47,3.5583
diabetes_130,random_forest,woodelf,path_dependent,gpu,12,8,47,32.326
diabetes_130,random_forest,woodelf,interventional,gpu,12,8,47,31.8944
diabetes_130,random_forest,woodelf,path_dependent,cpu,15,8,47,2.8548
diabetes_130,random_forest,woodelf,interventional,cpu,15,8,47,3.1124
diabetes_130,random_forest,woodelf,path_dependent,gpu,15,8,47,48.6616
diabetes_130,random_forest,woodelf,interventional,gpu,15,8,47,48.3491
diabetes_130,random_forest,woodelf,path_dependent,cpu,20,8,47,3.5097
diabetes_130,random_forest,woodelf,interventional,cpu,20,8,47,3.6218
diabetes_130,random_forest,woodelf,path_dependent,gpu,20,8,47,94.5901
diabetes_130,random_forest,woodelf,interventional,gpu,20,8,47,91.3426
diabetes_130,random_forest,woodelf,path_dependent,cpu,50,8,47,3.6721
diabetes_130,random_forest,woodelf,interventional,cpu,50,8,47,3.756
diabetes_130,random_forest,woodelf,path_dependent,gpu,50,8,47,613.0158
diabetes_130,random_forest,woodelf,interventional,gpu,50,8,47,606.6771
diabetes_130,random_forest,woodelf,path_dependent,cpu,80,8,47,3.6118
diabetes_130,random_forest,woodelf,interventional,cpu,80,8,47,3.6802
diabetes_130,random_forest,woodelf,path_dependent,gpu,80,8,47,615.5013
diabetes_130,random_forest,woodelf,interventional,gpu,80,8,47,618.565
covertype,xgboost,woodelf,path_dependent,cpu,4,8,54,0.0001
covertype,xgboost,woodelf,interventional,cpu,4,8,54,0.0001
covertype,xgboost,woodelf,path_dependent,gpu,4,8,54,0.0001
covertype,xgboost,woodelf,interventional,gpu,4,8,54,0.0
covertype,xgboost,woodelf,path_dependent,cpu,8,8,54,0.0001
covertype,xgboost,woodelf,interventional,cpu,8,8,54,0.0001
covertype,xgboost,woodelf,path_dependent,gpu,8,8,54,0.0
covertype,xgboost,woodelf,interventional,gpu,8,8,54,0.0
covertype,xgboost,woodelf,path_dependent,cpu,12,8,54,0.0001
covertype,xgboost,woodelf,interventional,cpu,12,8,54,0.0001
covertype,xgboost,woodelf,path_dependent,gpu,12,8,54,0.0
covertype,xgboost,woodelf,interventional,gpu,12,8,54,0.0
covertype,xgboost,woodelf,path_dependent,cpu,15,8,54,0.0001
covertype,xgboost,woodelf,interventional,cpu,15,8,54,0.0001
covertype,xgboost,woodelf,path_dependent,gpu,15,8,54,0.0001
covertype,xgboost,woodelf,interventional,gpu,15,8,54,0.0
covertype,xgboost,woodelf,path_dependent,cpu,20,8,54,0.0001
covertype,xgboost,woodelf,interventional,cpu,20,8,54,0.0001
covertype,xgboost,woodelf,path_dependent,gpu,20,8,54,0.0
covertype,xgboost,woodelf,interventional,gpu,20,8,54,0.0
covertype,xgboost,woodelf,path_dependent,cpu,50,8,54,0.0001
covertype,xgboost,woodelf,interventional,cpu,50,8,54,0.0001
covertype,xgboost,woodelf,path_dependent,gpu,50,8,54,0.0001
covertype,xgboost,woodelf,interventional,gpu,50,8,54,0.0
covertype,xgboost,woodelf,path_dependent,cpu,80,8,54,0.0001
covertype,xgboost,woodelf,interventional,cpu,80,8,54,0.0001
covertype,xgboost,woodelf,path_dependent,gpu,80,8,54,0.0
covertype,xgboost,woodelf,interventional,gpu,80,8,54,0.0
covertype,lightgbm,woodelf,path_dependent,cpu,4,8,54,0.0001
covertype,lightgbm,woodelf,interventional,cpu,4,8,54,0.0001
covertype,lightgbm,woodelf,path_dependent,gpu,4,8,54,0.0
covertype,lightgbm,woodelf,interventional,gpu,4,8,54,0.0
covertype,lightgbm,woodelf,path_dependent,cpu,8,8,54,0.0001
covertype,lightgbm,woodelf,interventional,cpu,8,8,54,0.0001
covertype,lightgbm,woodelf,path_dependent,gpu,8,8,54,0.0001
covertype,lightgbm,woodelf,interventional,gpu,8,8,54,0.0001
covertype,lightgbm,woodelf,path_dependent,cpu,12,8,54,0.0001
covertype,lightgbm,woodelf,interventional,cpu,12,8,54,0.0001
covertype,lightgbm,woodelf,path_dependent,gpu,12,8,54,0.0001
covertype,lightgbm,woodelf,interventional,gpu,12,8,54,0.0
covertype,lightgbm,woodelf,path_dependent,cpu,15,8,54,0.0001
covertype,lightgbm,woodelf,interventional,cpu,15,8,54,0.0001
covertype,lightgbm,woodelf,path_dependent,gpu,15,8,54,0.0001
covertype,lightgbm,woodelf,interventional,gpu,15,8,54,0.0
covertype,lightgbm,woodelf,path_dependent,cpu,20,8,54,0.0001
covertype,lightgbm,woodelf,interventional,cpu,20,8,54,0.0001
covertype,lightgbm,woodelf,path_dependent,gpu,20,8,54,0.0
covertype,lightgbm,woodelf,interventional,gpu,20,8,54,0.0
covertype,lightgbm,woodelf,path_dependent,cpu,50,8,54,0.0001
covertype,lightgbm,woodelf,interventional,cpu,50,8,54,0.0001
covertype,lightgbm,woodelf,path_dependent,gpu,50,8,54,0.0
covertype,lightgbm,woodelf,interventional,gpu,50,8,54,0.0
covertype,lightgbm,woodelf,path_dependent,cpu,80,8,54,0.0001
covertype,lightgbm,woodelf,interventional,cpu,80,8,54,0.0001
covertype,lightgbm,woodelf,path_dependent,gpu,80,8,54,0.0
covertype,lightgbm,woodelf,interventional,gpu,80,8,54,0.0
covertype,random_forest,woodelf,path_dependent,cpu,4,8,54,0.306
covertype,random_forest,woodelf,interventional,cpu,4,8,54,0.3875
covertype,random_forest,woodelf,path_dependent,gpu,4,8,54,3.3281
covertype,random_forest,woodelf,interventional,gpu,4,8,54,3.1174
covertype,random_forest,woodelf,path_dependent,cpu,8,8,54,1.8307
covertype,random_forest,woodelf,interventional,cpu,8,8,54,2.1365
covertype,random_forest,woodelf,path_dependent,gpu,8,8,54,22.7447
covertype,random_forest,woodelf,interventional,gpu,8,8,54,23.1253
covertype,random_forest,woodelf,path_dependent,cpu,12,8,54,4.3817
covertype,random_forest,woodelf,interventional,cpu,12,8,54,7.5469
covertype,random_forest,woodelf,path_dependent,gpu,12,8,54,68.1491
covertype,random_forest,woodelf,interventional,gpu,12,8,54,69.0285
covertype,random_forest,woodelf,path_dependent,cpu,15,8,54,6.0793
covertype,random_forest,woodelf,interventional,cpu,15,8,54,6.5661
covertype,random_forest,woodelf,path_dependent,gpu,15,8,54,95.2484
covertype,random_forest,woodelf,interventional,gpu,15,8,54,96.1259
covertype,random_forest,woodelf,path_dependent,cpu,20,8,54,7.83
covertype,random_forest,woodelf,interventional,cpu,20,8,54,7.9696
covertype,random_forest,woodelf,path_dependent,gpu,20,8,54,185.1367
covertype,random_forest,woodelf,interventional,gpu,20,8,54,171.422
covertype,random_forest,woodelf,path_dependent,cpu,50,8,54,8.4591
covertype,random_forest,woodelf,interventional,cpu,50,8,54,8.7695
covertype,random_forest,woodelf,path_dependent,gpu,50,8,54,610.8627
covertype,random_forest,woodelf,interventional,gpu,50,8,54,611.6447
covertype,random_forest,woodelf,path_dependent,cpu,80,8,54,8.741
covertype,random_forest,woodelf,interventional,cpu,80,8,54,8.5556
covertype,random_forest,woodelf,path_dependent,gpu,80,8,54,609.7898
covertype,random_forest,woodelf,interventional,gpu,80,8,54,607.5295
gisette,xgboost,woodelf,path_dependent,cpu,4,9,1000,0.2701
gisette,xgboost,woodelf,interventional,cpu,4,9,1000,0.3357
gisette,xgboost,woodelf,path_dependent,gpu,4,9,1000,3.2645
gisette,xgboost,woodelf,interventional,gpu,4,9,1000,3.2036
gisette,xgboost,woodelf,path_dependent,cpu,8,9,1000,0.3851
gisette,xgboost,woodelf,interventional,cpu,8,9,1000,0.4625
gisette,xgboost,woodelf,path_dependent,gpu,8,9,1000,4.2207
gisette,xgboost,woodelf,interventional,gpu,8,9,1000,4.215
gisette,xgboost,woodelf,path_dependent,cpu,12,9,1000,0.3673
gisette,xgboost,woodelf,interventional,cpu,12,9,1000,0.528
gisette,xgboost,woodelf,path_dependent,gpu,12,9,1000,4.7519
gisette,xgboost,woodelf,interventional,gpu,12,9,1000,4.636
gisette,xgboost,woodelf,path_dependent,cpu,15,9,1000,0.3486
gisette,xgboost,woodelf,interventional,cpu,15,9,1000,0.4945
gisette,xgboost,woodelf,path_dependent,gpu,15,9,1000,4.2791
gisette,xgboost,woodelf,interventional,gpu,15,9,1000,4.361
gisette,xgboost,woodelf,path_dependent,cpu,20,9,1000,0.5219
gisette,xgboost,woodelf,interventional,cpu,20,9,1000,0.7571
gisette,xgboost,woodelf,path_dependent,gpu,20,9,1000,6.2932
gisette,xgboost,woodelf,interventional,gpu,20,9,1000,6.3955
gisette,xgboost,woodelf,path_dependent,cpu,50,9,1000,0.3702
gisette,xgboost,woodelf,interventional,cpu,50,9,1000,0.532
gisette,xgboost,woodelf,path_dependent,gpu,50,9,1000,4.583
gisette,xgboost,woodelf,interventional,gpu,50,9,1000,4.5853
gisette,xgboost,woodelf,path_dependent,cpu,80,9,1000,0.3385
gisette,xgboost,woodelf,interventional,cpu,80,9,1000,0.4819
gisette,xgboost,woodelf,path_dependent,gpu,80,9,1000,4.1808
gisette,xgboost,woodelf,interventional,gpu,80,9,1000,4.1194
gisette,lightgbm,woodelf,path_dependent,cpu,4,9,1000,0.32
gisette,lightgbm,woodelf,interventional,cpu,4,9,1000,0.4029
gisette,lightgbm,woodelf,path_dependent,gpu,4,9,1000,3.9681
gisette,lightgbm,woodelf,interventional,gpu,4,9,1000,3.6651
gisette,lightgbm,woodelf,path_dependent,cpu,8,9,1000,0.9022
gisette,lightgbm,woodelf,interventional,cpu,8,9,1000,1.0322
gisette,lightgbm,woodelf,path_dependent,gpu,8,9,1000,9.9125
gisette,lightgbm,woodelf,interventional,gpu,8,9,1000,9.5476
gisette,lightgbm,woodelf,path_dependent,cpu,12,9,1000,0.8775
gisette,lightgbm,woodelf,interventional,cpu,12,9,1000,1.3114
gisette,lightgbm,woodelf,path_dependent,gpu,12,9,1000,11.3181
gisette,lightgbm,woodelf,interventional,gpu,12,9,1000,11.2399
gisette,lightgbm,woodelf,path_dependent,cpu,15,9,1000,0.887
gisette,lightgbm,woodelf,interventional,cpu,15,9,1000,1.0892
gisette,lightgbm,woodelf,path_dependent,gpu,15,9,1000,11.9544
gisette,lightgbm,woodelf,interventional,gpu,15,9,1000,11.8834
gisette,lightgbm,woodelf,path_dependent,cpu,20,9,1000,0.9289
gisette,lightgbm,woodelf,interventional,cpu,20,9,1000,1.133
gisette,lightgbm,woodelf,path_dependent,gpu,20,9,1000,13.0303
gisette,lightgbm,woodelf,interventional,gpu,20,9,1000,12.7433
gisette,lightgbm,woodelf,path_dependent,cpu,50,9,1000,0.8756
gisette,lightgbm,woodelf,interventional,cpu,50,9,1000,1.0552
gisette,lightgbm,woodelf,path_dependent,gpu,50,9,1000,12.5086
gisette,lightgbm,woodelf,interventional,gpu,50,9,1000,12.2542
gisette,lightgbm,woodelf,path_dependent,cpu,80,9,1000,0.8928
gisette,lightgbm,woodelf,interventional,cpu,80,9,1000,1.0479
gisette,lightgbm,woodelf,path_dependent,gpu,80,9,1000,11.9433
gisette,lightgbm,woodelf,interventional,gpu,80,9,1000,11.7427
gisette,random_forest,woodelf,path_dependent,cpu,4,9,1000,0.3874
gisette,random_forest,woodelf,interventional,cpu,4,9,1000,0.4777
gisette,random_forest,woodelf,path_dependent,gpu,4,9,1000,4.8697
gisette,random_forest,woodelf,interventional,gpu,4,9,1000,4.5929
gisette,random_forest,woodelf,path_dependent,cpu,8,9,1000,1.4736
gisette,random_forest,woodelf,interventional,cpu,8,9,1000,1.742
gisette,random_forest,woodelf,path_dependent,gpu,8,9,1000,18.0165
gisette,random_forest,woodelf,interventional,gpu,8,9,1000,18.2563
gisette,random_forest,woodelf,path_dependent,cpu,12,9,1000,1.7842
gisette,random_forest,woodelf,interventional,cpu,12,9,1000,3.1826
gisette,random_forest,woodelf,path_dependent,gpu,12,9,1000,27.1923
gisette,random_forest,woodelf,interventional,gpu,12,9,1000,27.2853
gisette,random_forest,woodelf,path_dependent,cpu,15,9,1000,1.6384
gisette,random_forest,woodelf,interventional,cpu,15,9,1000,2.0318
gisette,random_forest,woodelf,path_dependent,gpu,15,9,1000,26.8026
gisette,random_forest,woodelf,interventional,gpu,15,9,1000,26.5582
gisette,random_forest,woodelf,path_dependent,cpu,20,9,1000,1.6675
gisette,random_forest,woodelf,interventional,cpu,20,9,1000,2.057
gisette,random_forest,woodelf,path_dependent,gpu,20,9,1000,33.4169
gisette,random_forest,woodelf,interventional,gpu,20,9,1000,32.1943
gisette,random_forest,woodelf,path_dependent,cpu,50,9,1000,1.7704
gisette,random_forest,woodelf,interventional,cpu,50,9,1000,2.1349
gisette,random_forest,woodelf,path_dependent,gpu,50,9,1000,33.314
gisette,random_forest,woodelf,interventional,gpu,50,9,1000,32.3952
gisette,random_forest,woodelf,path_dependent,cpu,80,9,1000,1.6535
gisette,random_forest,woodelf,interventional,cpu,80,9,1000,2.0258
gisette,random_forest,woodelf,path_dependent,gpu,80,9,1000,33.85
gisette,random_forest,woodelf,interventional,gpu,80,9,1000,33.1759
ames_housing,xgboost,woodelf,path_dependent,cpu,4,9,79,0.318
ames_housing,xgboost,woodelf,interventional,cpu,4,9,79,0.3908
ames_housing,xgboost,woodelf,path_dependent,gpu,4,9,79,3.2967
ames_housing,xgboost,woodelf,interventional,gpu,4,9,79,3.2981
ames_housing,xgboost,woodelf,path_dependent,cpu,8,9,79,2.2078
ames_housing,xgboost,woodelf,interventional,cpu,8,9,79,2.5157
ames_housing,xgboost,woodelf,path_dependent,gpu,8,9,79,27.1973
ames_housing,xgboost,woodelf,interventional,gpu,8,9,79,27.8482
ames_housing,xgboost,woodelf,path_dependent,cpu,12,9,79,5.9181
ames_housing,xgboost,woodelf,interventional,cpu,12,9,79,9.9347
ames_housing,xgboost,woodelf,path_dependent,gpu,12,9,79,95.0652
ames_housing,xgboost,woodelf,interventional,gpu,12,9,79,98.4304
ames_housing,xgboost,woodelf,path_dependent,cpu,15,9,79,13.5682
ames_housing,xgboost,woodelf,interventional,cpu,15,9,79,14.9302
ames_housing,xgboost,woodelf,path_dependent,gpu,15,9,79,226.892
ames_housing,xgboost,woodelf,interventional,gpu,15,9,79,230.6135
ames_housing,xgboost,woodelf,path_dependent,cpu,20,9,79,10.9735
ames_housing,xgboost,woodelf,interventional,cpu,20,9,79,11.3251
ames_housing,xgboost,woodelf,path_dependent,gpu,20,9,79,241.6386
ames_housing,xgboost,woodelf,interventional,gpu,20,9,79,225.3845
ames_housing,xgboost,woodelf,path_dependent,cpu,50,9,79,10.6251
ames_housing,xgboost,woodelf,interventional,cpu,50,9,79,10.7719
ames_housing,xgboost,woodelf,path_dependent,gpu,50,9,79,614.7369
ames_housing,xgboost,woodelf,interventional,gpu,50,9,79,608.6514
ames_housing,xgboost,woodelf,path_dependent,cpu,80,9,79,11.02
ames_housing,xgboost,woodelf,interventional,cpu,80,9,79,11.2638
ames_housing,xgboost,woodelf,path_dependent,gpu,80,9,79,606.2645
ames_housing,xgboost,woodelf,interventional,gpu,80,9,79,614.131
ames_housing,lightgbm,woodelf,path_dependent,cpu,4,9,79,0.2007
ames_housing,lightgbm,woodelf,interventional,cpu,4,9,79,0.2508
ames_housing,lightgbm,woodelf,path_dependent,gpu,4,9,79,1.946
ames_housing,lightgbm,woodelf,interventional,gpu,4,9,79,1.7768
ames_housing,lightgbm,woodelf,path_dependent,cpu,8,9,79,0.4817
ames_housing,lightgbm,woodelf,interventional,cpu,8,9,79,0.5601
ames_housing,lightgbm,woodelf,path_dependent,gpu,8,9,79,5.1598
ames_housing,lightgbm,woodelf,interventional,gpu,8,9,79,5.186
ames_housing,lightgbm,woodelf,path_dependent,cpu,12,9,79,0.7429
ames_housing,lightgbm,woodelf,interventional,cpu,12,9,79,1.1096
ames_housing,lightgbm,woodelf,path_dependent,gpu,12,9,79,9.1969
