dataset,model,n_features,seed,library,backend,approximator,budget,method,device,imputer,n_background,n_eval,runtime_s,n_model_evals,relative_additivity_gap,relative_mae,mean_abs_diff,sign_agreement,mean_sample_rho
ames_housing,mlp,79,3,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,1.25,512101,1.980713936098061e-07,0.28593821069856135,428.67717345882556,0.8333333333333334,0.8739553299613358
ames_housing,mlp,79,3,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,1.0505,470101,1.9709873279711437e-07,0.14310603554326304,206.66132709450335,0.9506666666666667,0.980252159160338
ames_housing,transformer,79,3,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,10.774,0,0.0579065595398351,0.683188442206201,1170.4857623456398,0.7773333333333333,0.7627169811320755
ames_housing,transformer,79,3,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,3.9907,0,0.3638686426393397,0.683188442206201,1170.4857623456398,0.7773333333333333,0.7627169811320755
ames_housing,transformer,79,3,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,10.5169,0,0.0492036717613401,0.07892716444718083,137.5302258047163,0.9413333333333334,0.9851418137553256
ames_housing,transformer,79,3,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,4.1623,0,0.2973318665146631,0.5167464250826092,868.8639628754389,0.8253333333333334,0.8329689592209373
ames_housing,transformer,79,3,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,3600.3359,4243310,,,,,
ames_housing,transformer,79,3,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,3601.505,4241510,,,,,
ames_housing,transformer,79,3,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,356.2291,481111,5.839231591148856e-07,0.12321795952603408,220.26351323127744,0.9333333333333333,0.9793572732805844
ames_housing,transformer,79,3,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,392.7563,512101,3.339231271851403e-07,0.5828996259924282,849.1653518935769,0.8,0.8484559689500795
ames_housing,transformer,79,3,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,394.4697,512101,3.507523248700234e-07,0.15060474076363373,270.95517635818146,0.8986666666666666,0.9638536929785371
ames_housing,transformer,79,3,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,352.0725,470101,4.878471404907184e-07,0.12600124396723286,225.44980136720847,0.94,0.9780011269244465
ames_housing,cnn_1d,79,3,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.1847,0,0.0404229538300438,0.055581567642297054,52.40022681031046,0.9906666666666667,0.9964674376141204
ames_housing,cnn_1d,79,3,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.1602,0,3.298533747323508e-07,0.055581567642297054,52.40022681031046,0.9906666666666667,0.9964674376141204
ames_housing,cnn_1d,79,3,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3968,0,0.0292181433774623,0.07337370279939484,69.0637786987082,0.9933333333333333,0.993631162507608
ames_housing,cnn_1d,79,3,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.1034,0,1.3090753819906178e-07,0.055581571156000695,52.400230025037935,0.9906666666666667,0.9964674376141204
ames_housing,cnn_1d,79,3,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,999.5684,79872110,4.947800619449262e-07,0.06699735891026376,62.85451239129079,0.9906666666666667,0.996326457934301
ames_housing,cnn_1d,79,3,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,1007.891,77982110,4.947800617913262e-07,0.06690795327430603,62.76946770148938,0.9906666666666667,0.9963604620661599
ames_housing,cnn_1d,79,3,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.5472,481111,1.2039648175887603e-06,0.07563363320365483,70.99385022835389,0.9906666666666667,0.9957346317711504
ames_housing,cnn_1d,79,3,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,4.0645,512101,5.543838899679582e-07,0.7493978407442472,529.6642988917155,0.9106666666666666,0.9252060147376472
ames_housing,cnn_1d,79,3,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,3.9236,512101,5.606939909883796e-07,0.09511933624385965,89.470007142166,0.98,0.9920528288106901
ames_housing,cnn_1d,79,3,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,2.1422,470101,5.772434054744139e-07,0.07462068217293859,69.98773937357309,0.9906666666666667,0.9959300787023448
bike,mlp,12,3,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.0591,0,0.0343035539262076,0.06294432185718635,1.0376028256180387,0.9833333333333333,0.990909090909091
bike,mlp,12,3,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0155,0,1.518601169082801e-07,0.06294432185718635,1.0376028256180387,0.9833333333333333,0.990909090909091
bike,mlp,12,3,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3568,0,0.0373764075187754,0.07598804059495835,1.2569754395094779,0.975,0.9860139860139862
bike,mlp,12,3,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0214,0,1.039417560293804e-07,0.06294429399764713,1.0376023969613015,0.9833333333333333,0.990909090909091
bike,mlp,12,3,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,12.8268,11264110,8.79190152159241e-08,0.09438662763426073,1.545869998730785,0.9666666666666667,0.9776223776223777
bike,mlp,12,3,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,12.2079,9240110,8.791901557322287e-08,0.09437642585650773,1.5455220889684986,0.9666666666666667,0.9776223776223777
bike,mlp,12,3,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.3354,560111,1.862284591470111e-07,0.10944143844640616,1.7913412613840685,0.95,0.9748251748251748
bike,mlp,12,3,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,0.8652,512101,1.8916918846222385e-07,0.10302107138908136,1.6683056734465662,0.9666666666666667,0.9776223776223777
bike,mlp,12,3,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,0.4606,512101,8.073063064831039e-08,0.10446168971425757,1.71699789406182,0.95,0.9685314685314685
bike,mlp,12,3,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,2.5879,508101,1.8063361277033064e-07,0.10352513033480198,1.6983639760308389,0.95,0.9685314685314687
bike,transformer,12,3,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,1.6455,0,0.0995954253507651,1.014314201889866,21.123903513823947,0.675,0.5545454545454547
bike,transformer,12,3,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.6097,0,1.1083554432135236,1.014314201889866,21.123903513823947,0.675,0.5545454545454547
bike,transformer,12,3,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,1.7674,0,0.0738824919028389,0.12285254165961353,2.4860763408232205,0.9333333333333333,0.9811188811188811
bike,transformer,12,3,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.6323,0,0.6251405273446536,0.8142414316228697,17.288592596685824,0.75,0.560839160839161
bike,transformer,12,3,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,1300.9174,11264110,2.401216227129971e-07,0.1207494590840349,2.3976622136634105,0.9333333333333333,0.9692307692307693
bike,transformer,12,3,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,1090.5914,9240110,2.4012162277127217e-07,0.12069926005198812,2.3964932904231726,0.9333333333333333,0.9692307692307693
bike,transformer,12,3,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,36.189,560111,2.850955423358729e-07,0.1309444837527511,2.590815003981539,0.9083333333333333,0.967832167832168
bike,transformer,12,3,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,54.4999,512101,4.692201114885715e-07,0.12836992177458392,2.5227432269733074,0.9333333333333333,0.9685314685314687
bike,transformer,12,3,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,55.5529,512101,2.710633321139993e-07,0.12316812456284228,2.447488259608778,0.925,0.965734265734266
bike,transformer,12,3,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,33.3814,508101,4.27838852141751e-07,0.12434408348117626,2.471411970979278,0.925,0.9706293706293708
bike,cnn_1d,12,3,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.0806,0,0.0569827015994096,0.040461416547025175,0.563776990173695,0.9916666666666667,0.9937062937062938
bike,cnn_1d,12,3,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0312,0,1.7059928044949398e-07,0.040461416547025175,0.563776990173695,0.9916666666666667,0.9937062937062938
bike,cnn_1d,12,3,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3826,0,0.054288273886215,0.05637759569824653,0.7853996765135843,0.9833333333333333,0.9916083916083916
bike,cnn_1d,12,3,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0277,0,2.2017449005325897e-07,0.0404613926033092,0.5637766609783285,0.9916666666666667,0.9937062937062938
bike,cnn_1d,12,3,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,28.4092,11264110,2.2519105018062138e-07,0.052479670194820485,0.7300263771211423,0.9833333333333333,0.990909090909091
bike,cnn_1d,12,3,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,27.5884,9240110,2.2519104948153642e-07,0.05247200966454201,0.7299093253289638,0.9833333333333333,0.990909090909091
bike,cnn_1d,12,3,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.9145,560111,6.421356916538403e-07,0.053665604235725216,0.7473892244257666,0.9833333333333333,0.9930069930069931
bike,cnn_1d,12,3,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,1.0162,512101,3.478958412016131e-07,0.07817152482519697,1.0609327171160692,0.9833333333333333,0.9923076923076926
bike,cnn_1d,12,3,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,0.6068,512101,2.146741223483609e-07,0.05328163129084999,0.7414211597904439,0.9833333333333333,0.990909090909091
bike,cnn_1d,12,3,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,3.6459,508101,2.825124084014829e-07,0.053076650776729815,0.7378844572322966,0.9833333333333333,0.9916083916083916
diabetes_130,mlp,47,3,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.0581,0,0.1267088030942283,0.49801404528154236,0.0017020115514150289,0.9606060606060606,0.9506917641470224
diabetes_130,mlp,47,3,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0153,0,0.6738851901593457,0.49801404528154236,0.0017020115514150289,0.9606060606060606,0.9506917641470224
diabetes_130,mlp,47,3,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3534,0,0.1008379471541821,0.11384091646121616,0.0004622656786827214,0.9666666666666667,0.9737426518615283
diabetes_130,mlp,47,3,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0216,0,1.1607413426032736,0.4427361903267081,0.0018003169209902246,0.9454545454545454,0.9582328840330148
diabetes_130,mlp,47,3,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,53.3018,47104110,1.0798376605282617e-07,0.37395422853716814,0.001325295008365936,0.9424242424242424,0.9215570943938809
diabetes_130,mlp,47,3,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,51.6666,45150110,1.12735975552504e-07,0.37164930641312777,0.001314392335247336,0.9393939393939394,0.9232697219972363
diabetes_130,mlp,47,3,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,1.9822,529111,1.437964131407415e-07,0.37729421223820075,0.001337017268369416,0.9515151515151515,0.9398729291609763
diabetes_130,mlp,47,3,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,0.8895,512101,3.084106435524227e-07,0.6574877555945693,0.002078773571157759,0.9121212121212121,0.8726966741922648
diabetes_130,mlp,47,3,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,0.648,512101,1.1333926103123437e-07,0.4489049781042672,0.0016529062797361375,0.8818181818181818,0.8208187319371852
diabetes_130,mlp,47,3,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,1.1576,508101,2.146885093115733e-07,0.40987707359458964,0.0014159934145268793,0.9242424242424242,0.9155384331401587
diabetes_130,transformer,47,3,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,6.4455,0,0.0606725609950865,0.5010581931361224,0.00010185359610054646,0.8515151515151516,0.8559111691704769
diabetes_130,transformer,47,3,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,2.3364,0,0.3516769883120009,0.5010581931361224,0.00010185359610054646,0.8515151515151516,0.8559111691704769
diabetes_130,transformer,47,3,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,4.4366,0,0.0290972099165423,0.07827837512334704,1.780085610827553e-05,0.9787878787878788,0.9856065554302003
diabetes_130,transformer,47,3,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,2.3125,0,0.321846606414872,0.37161609615769786,7.951118797484227e-05,0.8909090909090909,0.8563386972270056
diabetes_130,transformer,47,3,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,3600.5605,7525710,,,,,
diabetes_130,transformer,47,3,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,3600.5412,7498910,,,,,
diabetes_130,transformer,47,3,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,170.0752,529111,1.0177745198694806e-06,0.08103583172720474,1.847827202051443e-05,0.9787878787878788,0.9860459592660769
diabetes_130,transformer,47,3,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,229.846,512101,8.426140120976445e-07,0.29213177914267857,6.36299407979487e-05,0.8818181818181818,0.8535896073644114
diabetes_130,transformer,47,3,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,228.341,512101,7.19189193305835e-07,0.09572580471490398,2.2008427941736985e-05,0.9727272727272728,0.9615407264188031
diabetes_130,transformer,47,3,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,227.5721,508101,5.255131571519517e-06,0.08401991722191078,1.9081597085533498e-05,0.9727272727272728,0.9695039608517291
diabetes_130,cnn_1d,47,3,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.1436,0,0.094879477794255,0.22014995691577535,0.0002576941757660221,0.9878787878787879,0.9805949765453359
diabetes_130,cnn_1d,47,3,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.094,0,0.310594039036851,0.22014995691577535,0.0002576941757660221,0.9878787878787879,0.9805949765453359
diabetes_130,cnn_1d,47,3,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3771,0,0.0962843864389473,0.12791827085076315,0.00016030185822766323,0.9696969696969697,0.9624131583635176
diabetes_130,cnn_1d,47,3,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0455,0,0.343668775184307,0.22166659435612832,0.00026815967320970306,0.9878787878787879,0.9844664806127904
diabetes_130,cnn_1d,47,3,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,385.9475,47104110,7.983289541445394e-17,0.20182549118114568,0.0002348701274019553,0.9818181818181818,0.9668960956554356
diabetes_130,cnn_1d,47,3,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,373.5236,45150110,6.386631633156317e-16,0.20156460780487195,0.00023453364698225614,0.9818181818181818,0.9707867916027318
diabetes_130,cnn_1d,47,3,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.6841,529111,7.714792686376533e-07,0.21331906906251866,0.0002471876271238128,0.9757575757575757,0.9765334600083133
diabetes_130,cnn_1d,47,3,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,1.4741,512101,1.917315064082199e-07,0.5466128842394967,0.0005663515213100454,0.9757575757575757,0.8995848464317678
diabetes_130,cnn_1d,47,3,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,1.1784,512101,4.2757365156866653e-10,0.21858910288956038,0.00025638734997751844,0.9757575757575757,0.9608200366856459
diabetes_130,cnn_1d,47,3,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,1.8069,508101,4.714595531361766e-07,0.21517496355166862,0.00024838995785129926,0.9787878787878788,0.9748687634351967
covertype,mlp,54,3,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.0655,0,0.0782474698210354,0.41456885216819545,0.0026663616691705635,0.88125,0.8424623937213866
covertype,mlp,54,3,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0178,0,0.3913898407559958,0.41456885216819545,0.0026663616691705635,0.88125,0.8424623937213866
covertype,mlp,54,3,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3545,0,0.0641650269166976,0.12392860539111997,0.0008355084610450335,0.953125,0.95878024852845
covertype,mlp,54,3,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0263,0,0.3480277855630344,0.3519834321028649,0.0024085278498137933,0.9125,0.8763243950294312
covertype,mlp,54,3,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,53.5721,54272110,1.5280209179006769e-07,0.13466876553668825,0.0009149485055721033,0.934375,0.9032396599548914
covertype,mlp,54,3,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,50.2733,52332110,1.3143116955571085e-07,0.12581785141676854,0.000850780020997869,0.928125,0.915534263294296
covertype,mlp,54,3,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.1094,496111,1.807979992774902e-07,0.15699309942708684,0.0010558028265151562,0.925,0.9291939175931981
covertype,mlp,54,3,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,1.0014,512101,2.4545144031654685e-07,0.2999213996168863,0.0018450688088722305,0.878125,0.815910480107924
