dataset,model,seed,max_depth,mode,backend_a,backend_b,library_a,library_b,sign_agreement,mean_sample_rho
bike,lightgbm,8,17,interaction,shap_interaction,woodelf_interaction,shap,woodelf,1.0,0.9999383063498216
bike,lightgbm,8,17,interaction,shap_interaction,fasttreeshap_interaction,shap,fasttreeshap,1.0,0.9999293652476853
bike,lightgbm,8,17,interaction,shapiq_interaction,shap_interaction,shapiq,shap,1.0,0.9999383063498216
bike,lightgbm,8,17,interaction,shapiq_interaction,woodelf_interaction,shapiq,woodelf,1.0,1.0
bike,lightgbm,8,17,interaction,shapiq_interaction,fasttreeshap_interaction,shapiq,fasttreeshap,1.0,0.999949257664569
bike,lightgbm,8,17,interaction,woodelf_interaction,shap_interaction,woodelf,shap,1.0,0.9999383063498216
bike,lightgbm,8,17,interaction,woodelf_interaction,shapiq_interaction,woodelf,shapiq,1.0,1.0
bike,lightgbm,8,17,interaction,woodelf_interaction,fasttreeshap_interaction,woodelf,fasttreeshap,1.0,0.999949257664569
bike,lightgbm,8,17,interaction,fasttreeshap_interaction,shap_interaction,fasttreeshap,shap,1.0,0.9999293652476853
bike,lightgbm,8,17,interaction,fasttreeshap_interaction,shapiq_interaction,fasttreeshap,shapiq,1.0,0.999949257664569
bike,lightgbm,8,17,interaction,fasttreeshap_interaction,woodelf_interaction,fasttreeshap,woodelf,1.0,0.999949257664569
bike,lightgbm,8,17,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
bike,lightgbm,8,17,path_dependent,shap_tree_path_dependent,woodelf_path_dependent,shap,woodelf,1.0,1.0
bike,lightgbm,8,17,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
bike,lightgbm,8,17,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
bike,lightgbm,8,17,path_dependent,shapiq_tree_path_dependent,woodelf_path_dependent,shapiq,woodelf,1.0,1.0
bike,lightgbm,8,17,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,1.0
bike,lightgbm,8,17,interventional,shapiq_tree_interventional,woodelf_interventional,shapiq,woodelf,1.0,1.0
bike,lightgbm,8,17,path_dependent,woodelf_path_dependent,shap_tree_path_dependent,woodelf,shap,1.0,1.0
bike,lightgbm,8,17,path_dependent,woodelf_path_dependent,shapiq_tree_path_dependent,woodelf,shapiq,1.0,1.0
bike,lightgbm,8,17,path_dependent,woodelf_path_dependent,fasttreeshap_path_dependent,woodelf,fasttreeshap,1.0,1.0
bike,lightgbm,8,17,interventional,woodelf_interventional,shapiq_tree_interventional,woodelf,shapiq,1.0,1.0
bike,lightgbm,8,17,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
bike,lightgbm,8,17,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,1.0
bike,lightgbm,8,17,path_dependent,fasttreeshap_path_dependent,woodelf_path_dependent,fasttreeshap,woodelf,1.0,1.0
bike,lightgbm,8,17,interaction,shap_interaction,shapiq_interaction,shap,shapiq,1.0,0.9999383063498216
bike,lightgbm,8,17,interaction,shap_interaction,woodelf_interaction,shap,woodelf,1.0,0.9999383063498216
bike,lightgbm,8,17,interaction,shap_interaction,fasttreeshap_interaction,shap,fasttreeshap,1.0,0.9999293652476853
bike,lightgbm,8,17,interaction,shapiq_interaction,shap_interaction,shapiq,shap,1.0,0.9999383063498216
bike,lightgbm,8,17,interaction,shapiq_interaction,woodelf_interaction,shapiq,woodelf,1.0,1.0
bike,lightgbm,8,17,interaction,shapiq_interaction,fasttreeshap_interaction,shapiq,fasttreeshap,1.0,0.999949257664569
bike,lightgbm,8,17,interaction,woodelf_interaction,shap_interaction,woodelf,shap,1.0,0.9999383063498216
bike,lightgbm,8,17,interaction,woodelf_interaction,shapiq_interaction,woodelf,shapiq,1.0,1.0
bike,lightgbm,8,17,interaction,woodelf_interaction,fasttreeshap_interaction,woodelf,fasttreeshap,1.0,0.999949257664569
bike,lightgbm,8,17,interaction,fasttreeshap_interaction,shap_interaction,fasttreeshap,shap,1.0,0.9999293652476853
bike,lightgbm,8,17,interaction,fasttreeshap_interaction,shapiq_interaction,fasttreeshap,shapiq,1.0,0.999949257664569
bike,lightgbm,8,17,interaction,fasttreeshap_interaction,woodelf_interaction,fasttreeshap,woodelf,1.0,0.999949257664569
bike,lightgbm,8,17,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
bike,lightgbm,8,17,path_dependent,shap_tree_path_dependent,woodelf_path_dependent,shap,woodelf,1.0,1.0
bike,lightgbm,8,17,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
bike,lightgbm,8,17,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
bike,lightgbm,8,17,path_dependent,shapiq_tree_path_dependent,woodelf_path_dependent,shapiq,woodelf,1.0,1.0
bike,lightgbm,8,17,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,1.0
bike,lightgbm,8,17,interventional,shapiq_tree_interventional,woodelf_interventional,shapiq,woodelf,1.0,1.0
bike,lightgbm,8,17,path_dependent,woodelf_path_dependent,shap_tree_path_dependent,woodelf,shap,1.0,1.0
bike,lightgbm,8,17,path_dependent,woodelf_path_dependent,shapiq_tree_path_dependent,woodelf,shapiq,1.0,1.0
bike,lightgbm,8,17,path_dependent,woodelf_path_dependent,fasttreeshap_path_dependent,woodelf,fasttreeshap,1.0,1.0
bike,lightgbm,8,17,interventional,woodelf_interventional,shapiq_tree_interventional,woodelf,shapiq,1.0,1.0
bike,lightgbm,8,17,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
bike,lightgbm,8,17,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,1.0
bike,lightgbm,8,17,path_dependent,fasttreeshap_path_dependent,woodelf_path_dependent,fasttreeshap,woodelf,1.0,1.0
bike,lightgbm,8,17,interaction,shap_interaction,shapiq_interaction,shap,shapiq,1.0,0.9999383063498216
bike,lightgbm,8,17,interaction,shap_interaction,woodelf_interaction,shap,woodelf,1.0,0.9999383063498216
bike,lightgbm,8,17,interaction,shap_interaction,fasttreeshap_interaction,shap,fasttreeshap,1.0,0.9999293652476853
bike,lightgbm,8,17,interaction,shapiq_interaction,shap_interaction,shapiq,shap,1.0,0.9999383063498216
bike,lightgbm,8,17,interaction,shapiq_interaction,woodelf_interaction,shapiq,woodelf,1.0,1.0
bike,lightgbm,8,17,interaction,shapiq_interaction,fasttreeshap_interaction,shapiq,fasttreeshap,1.0,0.999949257664569
bike,lightgbm,8,17,interaction,woodelf_interaction,shap_interaction,woodelf,shap,1.0,0.9999383063498216
bike,lightgbm,8,17,interaction,woodelf_interaction,shapiq_interaction,woodelf,shapiq,1.0,1.0
bike,lightgbm,8,17,interaction,woodelf_interaction,fasttreeshap_interaction,woodelf,fasttreeshap,1.0,0.999949257664569
bike,lightgbm,8,17,interaction,fasttreeshap_interaction,shap_interaction,fasttreeshap,shap,1.0,0.9999293652476853
bike,lightgbm,8,17,interaction,fasttreeshap_interaction,shapiq_interaction,fasttreeshap,shapiq,1.0,0.999949257664569
bike,lightgbm,8,17,interaction,fasttreeshap_interaction,woodelf_interaction,fasttreeshap,woodelf,1.0,0.999949257664569
bike,lightgbm,8,17,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
bike,lightgbm,8,17,path_dependent,shap_tree_path_dependent,woodelf_path_dependent,shap,woodelf,1.0,1.0
bike,lightgbm,8,17,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
bike,lightgbm,8,17,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
bike,lightgbm,8,17,path_dependent,shapiq_tree_path_dependent,woodelf_path_dependent,shapiq,woodelf,1.0,1.0
bike,lightgbm,8,17,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,1.0
bike,lightgbm,8,17,interventional,shapiq_tree_interventional,woodelf_interventional,shapiq,woodelf,1.0,1.0
bike,lightgbm,8,17,path_dependent,woodelf_path_dependent,shap_tree_path_dependent,woodelf,shap,1.0,1.0
bike,lightgbm,8,17,path_dependent,woodelf_path_dependent,shapiq_tree_path_dependent,woodelf,shapiq,1.0,1.0
bike,lightgbm,8,17,path_dependent,woodelf_path_dependent,fasttreeshap_path_dependent,woodelf,fasttreeshap,1.0,1.0
bike,lightgbm,8,17,interventional,woodelf_interventional,shapiq_tree_interventional,woodelf,shapiq,1.0,1.0
bike,lightgbm,8,17,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
bike,lightgbm,8,17,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,1.0
bike,lightgbm,8,17,path_dependent,fasttreeshap_path_dependent,woodelf_path_dependent,fasttreeshap,woodelf,1.0,1.0
bike,lightgbm,8,17,interaction,shap_interaction,shapiq_interaction,shap,shapiq,1.0,0.9999383063498216
bike,lightgbm,8,17,interaction,shap_interaction,woodelf_interaction,shap,woodelf,1.0,0.9999383063498216
bike,lightgbm,8,17,interaction,shap_interaction,fasttreeshap_interaction,shap,fasttreeshap,1.0,0.9999293652476853
bike,lightgbm,8,17,interaction,shapiq_interaction,shap_interaction,shapiq,shap,1.0,0.9999383063498216
bike,lightgbm,8,17,interaction,shapiq_interaction,woodelf_interaction,shapiq,woodelf,1.0,1.0
bike,lightgbm,8,17,interaction,shapiq_interaction,fasttreeshap_interaction,shapiq,fasttreeshap,1.0,0.999949257664569
bike,lightgbm,8,17,interaction,woodelf_interaction,shap_interaction,woodelf,shap,1.0,0.9999383063498216
bike,lightgbm,8,17,interaction,woodelf_interaction,shapiq_interaction,woodelf,shapiq,1.0,1.0
bike,lightgbm,8,17,interaction,woodelf_interaction,fasttreeshap_interaction,woodelf,fasttreeshap,1.0,0.999949257664569
bike,lightgbm,8,17,interaction,fasttreeshap_interaction,shap_interaction,fasttreeshap,shap,1.0,0.9999293652476853
bike,lightgbm,8,17,interaction,fasttreeshap_interaction,shapiq_interaction,fasttreeshap,shapiq,1.0,0.999949257664569
bike,lightgbm,8,17,interaction,fasttreeshap_interaction,woodelf_interaction,fasttreeshap,woodelf,1.0,0.999949257664569
bike,random_forest,8,4,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
bike,random_forest,8,4,path_dependent,shap_tree_path_dependent,woodelf_path_dependent,shap,woodelf,1.0,1.0
bike,random_forest,8,4,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
bike,random_forest,8,4,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
bike,random_forest,8,4,path_dependent,shapiq_tree_path_dependent,woodelf_path_dependent,shapiq,woodelf,1.0,1.0
bike,random_forest,8,4,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,1.0
bike,random_forest,8,4,interventional,shapiq_tree_interventional,woodelf_interventional,shapiq,woodelf,1.0,0.9999999999999998
bike,random_forest,8,4,path_dependent,woodelf_path_dependent,shap_tree_path_dependent,woodelf,shap,1.0,1.0
bike,random_forest,8,4,path_dependent,woodelf_path_dependent,shapiq_tree_path_dependent,woodelf,shapiq,1.0,1.0
bike,random_forest,8,4,path_dependent,woodelf_path_dependent,fasttreeshap_path_dependent,woodelf,fasttreeshap,1.0,1.0
bike,random_forest,8,4,interventional,woodelf_interventional,shapiq_tree_interventional,woodelf,shapiq,1.0,0.9999999999999998
bike,random_forest,8,4,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
bike,random_forest,8,4,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,1.0
bike,random_forest,8,4,path_dependent,fasttreeshap_path_dependent,woodelf_path_dependent,fasttreeshap,woodelf,1.0,1.0
bike,random_forest,8,4,interaction,shap_interaction,shapiq_interaction,shap,shapiq,1.0,0.999965898025575
bike,random_forest,8,4,interaction,shap_interaction,woodelf_interaction,shap,woodelf,1.0,0.999965898025575
bike,random_forest,8,4,interaction,shap_interaction,fasttreeshap_interaction,shap,fasttreeshap,1.0,0.999973553765116
bike,random_forest,8,4,interaction,shapiq_interaction,shap_interaction,shapiq,shap,1.0,0.999965898025575
bike,random_forest,8,4,interaction,shapiq_interaction,woodelf_interaction,shapiq,woodelf,1.0,1.0
bike,random_forest,8,4,interaction,shapiq_interaction,fasttreeshap_interaction,shapiq,fasttreeshap,1.0,0.9999800951708547
bike,random_forest,8,4,interaction,woodelf_interaction,shap_interaction,woodelf,shap,1.0,0.999965898025575
bike,random_forest,8,4,interaction,woodelf_interaction,shapiq_interaction,woodelf,shapiq,1.0,1.0
bike,random_forest,8,4,interaction,woodelf_interaction,fasttreeshap_interaction,woodelf,fasttreeshap,1.0,0.9999800951708547
bike,random_forest,8,4,interaction,fasttreeshap_interaction,shap_interaction,fasttreeshap,shap,1.0,0.999973553765116
bike,random_forest,8,4,interaction,fasttreeshap_interaction,shapiq_interaction,fasttreeshap,shapiq,1.0,0.9999800951708547
bike,random_forest,8,4,interaction,fasttreeshap_interaction,woodelf_interaction,fasttreeshap,woodelf,1.0,0.9999800951708547
bike,random_forest,8,8,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
bike,random_forest,8,8,path_dependent,shap_tree_path_dependent,woodelf_path_dependent,shap,woodelf,1.0,1.0
bike,random_forest,8,8,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
bike,random_forest,8,8,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
bike,random_forest,8,8,path_dependent,shapiq_tree_path_dependent,woodelf_path_dependent,shapiq,woodelf,1.0,1.0
bike,random_forest,8,8,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,1.0
bike,random_forest,8,8,interventional,shapiq_tree_interventional,woodelf_interventional,shapiq,woodelf,1.0,1.0
bike,random_forest,8,8,path_dependent,woodelf_path_dependent,shap_tree_path_dependent,woodelf,shap,1.0,1.0
bike,random_forest,8,8,path_dependent,woodelf_path_dependent,shapiq_tree_path_dependent,woodelf,shapiq,1.0,1.0
bike,random_forest,8,8,path_dependent,woodelf_path_dependent,fasttreeshap_path_dependent,woodelf,fasttreeshap,1.0,1.0
bike,random_forest,8,8,interventional,woodelf_interventional,shapiq_tree_interventional,woodelf,shapiq,1.0,1.0
bike,random_forest,8,8,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
bike,random_forest,8,8,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,1.0
bike,random_forest,8,8,path_dependent,fasttreeshap_path_dependent,woodelf_path_dependent,fasttreeshap,woodelf,1.0,1.0
bike,random_forest,8,8,interaction,shap_interaction,shapiq_interaction,shap,shapiq,0.9986111111111111,0.999869979251884
bike,random_forest,8,8,interaction,shap_interaction,woodelf_interaction,shap,woodelf,0.9986111111111111,0.999869979251884
bike,random_forest,8,8,interaction,shap_interaction,fasttreeshap_interaction,shap,fasttreeshap,1.0,0.9999454414646272
bike,random_forest,8,8,interaction,shapiq_interaction,shap_interaction,shapiq,shap,0.9986111111111111,0.999869979251884
bike,random_forest,8,8,interaction,shapiq_interaction,woodelf_interaction,shapiq,woodelf,1.0,1.0
bike,random_forest,8,8,interaction,shapiq_interaction,fasttreeshap_interaction,shapiq,fasttreeshap,0.9986111111111111,0.9998839435866929
bike,random_forest,8,8,interaction,woodelf_interaction,shap_interaction,woodelf,shap,0.9986111111111111,0.999869979251884
bike,random_forest,8,8,interaction,woodelf_interaction,shapiq_interaction,woodelf,shapiq,1.0,1.0
bike,random_forest,8,8,interaction,woodelf_interaction,fasttreeshap_interaction,woodelf,fasttreeshap,0.9986111111111111,0.9998839435866929
bike,random_forest,8,8,interaction,fasttreeshap_interaction,shap_interaction,fasttreeshap,shap,1.0,0.9999454414646272
bike,random_forest,8,8,interaction,fasttreeshap_interaction,shapiq_interaction,fasttreeshap,shapiq,0.9986111111111111,0.9998839435866929
bike,random_forest,8,8,interaction,fasttreeshap_interaction,woodelf_interaction,fasttreeshap,woodelf,0.9986111111111111,0.9998839435866929
bike,random_forest,8,12,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,0.9993006993006993
bike,random_forest,8,12,path_dependent,shap_tree_path_dependent,woodelf_path_dependent,shap,woodelf,1.0,0.9993006993006993
bike,random_forest,8,12,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
bike,random_forest,8,12,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,0.9993006993006993
bike,random_forest,8,12,path_dependent,shapiq_tree_path_dependent,woodelf_path_dependent,shapiq,woodelf,1.0,1.0
bike,random_forest,8,12,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,0.9993006993006993
bike,random_forest,8,12,interventional,shapiq_tree_interventional,woodelf_interventional,shapiq,woodelf,1.0,1.0
bike,random_forest,8,12,path_dependent,woodelf_path_dependent,shap_tree_path_dependent,woodelf,shap,1.0,0.9993006993006993
bike,random_forest,8,12,path_dependent,woodelf_path_dependent,shapiq_tree_path_dependent,woodelf,shapiq,1.0,1.0
bike,random_forest,8,12,path_dependent,woodelf_path_dependent,fasttreeshap_path_dependent,woodelf,fasttreeshap,1.0,0.9993006993006993
bike,random_forest,8,12,interventional,woodelf_interventional,shapiq_tree_interventional,woodelf,shapiq,1.0,1.0
bike,random_forest,8,12,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
bike,random_forest,8,12,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,0.9993006993006993
bike,random_forest,8,12,path_dependent,fasttreeshap_path_dependent,woodelf_path_dependent,fasttreeshap,woodelf,1.0,0.9993006993006993
bike,random_forest,8,12,interaction,shap_interaction,shapiq_interaction,shap,shapiq,1.0,0.9995494451511661
bike,random_forest,8,12,interaction,shap_interaction,woodelf_interaction,shap,woodelf,1.0,0.9995494451511661
bike,random_forest,8,12,interaction,shap_interaction,fasttreeshap_interaction,shap,fasttreeshap,1.0,0.9999734746527631
bike,random_forest,8,12,interaction,shapiq_interaction,shap_interaction,shapiq,shap,1.0,0.9995494451511661
bike,random_forest,8,12,interaction,shapiq_interaction,woodelf_interaction,shapiq,woodelf,1.0,1.0
bike,random_forest,8,12,interaction,shapiq_interaction,fasttreeshap_interaction,shapiq,fasttreeshap,1.0,0.9995534625937129
bike,random_forest,8,12,interaction,woodelf_interaction,shap_interaction,woodelf,shap,1.0,0.9995494451511661
bike,random_forest,8,12,interaction,woodelf_interaction,shapiq_interaction,woodelf,shapiq,1.0,1.0
bike,random_forest,8,12,interaction,woodelf_interaction,fasttreeshap_interaction,woodelf,fasttreeshap,1.0,0.9995534625937129
bike,random_forest,8,12,interaction,fasttreeshap_interaction,shap_interaction,fasttreeshap,shap,1.0,0.9999734746527631
bike,random_forest,8,12,interaction,fasttreeshap_interaction,shapiq_interaction,fasttreeshap,shapiq,1.0,0.9995534625937129
bike,random_forest,8,12,interaction,fasttreeshap_interaction,woodelf_interaction,fasttreeshap,woodelf,1.0,0.9995534625937129
bike,random_forest,8,15,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
bike,random_forest,8,15,path_dependent,shap_tree_path_dependent,woodelf_path_dependent,shap,woodelf,1.0,1.0
bike,random_forest,8,15,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
bike,random_forest,8,15,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
bike,random_forest,8,15,path_dependent,shapiq_tree_path_dependent,woodelf_path_dependent,shapiq,woodelf,1.0,1.0
bike,random_forest,8,15,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,1.0
bike,random_forest,8,15,interventional,shapiq_tree_interventional,woodelf_interventional,shapiq,woodelf,1.0,1.0
bike,random_forest,8,15,path_dependent,woodelf_path_dependent,shap_tree_path_dependent,woodelf,shap,1.0,1.0
bike,random_forest,8,15,path_dependent,woodelf_path_dependent,shapiq_tree_path_dependent,woodelf,shapiq,1.0,1.0
bike,random_forest,8,15,path_dependent,woodelf_path_dependent,fasttreeshap_path_dependent,woodelf,fasttreeshap,1.0,1.0
bike,random_forest,8,15,interventional,woodelf_interventional,shapiq_tree_interventional,woodelf,shapiq,1.0,1.0
bike,random_forest,8,15,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
bike,random_forest,8,15,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,1.0
bike,random_forest,8,15,path_dependent,fasttreeshap_path_dependent,woodelf_path_dependent,fasttreeshap,woodelf,1.0,1.0
bike,random_forest,8,15,interaction,shap_interaction,fasttreeshap_interaction,shap,fasttreeshap,1.0,0.9999677476663502
bike,random_forest,8,15,interaction,fasttreeshap_interaction,shap_interaction,fasttreeshap,shap,1.0,0.9999677476663502
bike,random_forest,8,20,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,0.9993006993006993
bike,random_forest,8,20,path_dependent,shap_tree_path_dependent,woodelf_path_dependent,shap,woodelf,1.0,0.9993006993006993
bike,random_forest,8,20,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
bike,random_forest,8,20,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,0.9993006993006993
bike,random_forest,8,20,path_dependent,shapiq_tree_path_dependent,woodelf_path_dependent,shapiq,woodelf,1.0,1.0
bike,random_forest,8,20,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,0.9993006993006993
bike,random_forest,8,20,interventional,shapiq_tree_interventional,woodelf_interventional,shapiq,woodelf,1.0,1.0
bike,random_forest,8,20,path_dependent,woodelf_path_dependent,shap_tree_path_dependent,woodelf,shap,1.0,0.9993006993006993
bike,random_forest,8,20,path_dependent,woodelf_path_dependent,shapiq_tree_path_dependent,woodelf,shapiq,1.0,1.0
bike,random_forest,8,20,path_dependent,woodelf_path_dependent,fasttreeshap_path_dependent,woodelf,fasttreeshap,1.0,0.9993006993006993
bike,random_forest,8,20,interventional,woodelf_interventional,shapiq_tree_interventional,woodelf,shapiq,1.0,1.0
bike,random_forest,8,20,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
bike,random_forest,8,20,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,0.9993006993006993
bike,random_forest,8,20,path_dependent,fasttreeshap_path_dependent,woodelf_path_dependent,fasttreeshap,woodelf,1.0,0.9993006993006993
bike,random_forest,8,20,interaction,shap_interaction,fasttreeshap_interaction,shap,fasttreeshap,1.0,0.9999638291683773
bike,random_forest,8,20,interaction,fasttreeshap_interaction,shap_interaction,fasttreeshap,shap,1.0,0.9999638291683773
bike,random_forest,8,30,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
bike,random_forest,8,30,path_dependent,shap_tree_path_dependent,woodelf_path_dependent,shap,woodelf,1.0,1.0
bike,random_forest,8,30,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
bike,random_forest,8,30,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
bike,random_forest,8,30,path_dependent,shapiq_tree_path_dependent,woodelf_path_dependent,shapiq,woodelf,1.0,1.0
bike,random_forest,8,30,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,1.0
bike,random_forest,8,30,interventional,shapiq_tree_interventional,woodelf_interventional,shapiq,woodelf,1.0,1.0
bike,random_forest,8,30,path_dependent,woodelf_path_dependent,shap_tree_path_dependent,woodelf,shap,1.0,1.0
bike,random_forest,8,30,path_dependent,woodelf_path_dependent,shapiq_tree_path_dependent,woodelf,shapiq,1.0,1.0
bike,random_forest,8,30,path_dependent,woodelf_path_dependent,fasttreeshap_path_dependent,woodelf,fasttreeshap,1.0,1.0
bike,random_forest,8,30,interventional,woodelf_interventional,shapiq_tree_interventional,woodelf,shapiq,1.0,1.0
bike,random_forest,8,30,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
bike,random_forest,8,30,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,1.0
bike,random_forest,8,30,path_dependent,fasttreeshap_path_dependent,woodelf_path_dependent,fasttreeshap,woodelf,1.0,1.0
bike,random_forest,8,30,interaction,shap_interaction,fasttreeshap_interaction,shap,fasttreeshap,1.0,0.9999632263187067
bike,random_forest,8,30,interaction,fasttreeshap_interaction,shap_interaction,fasttreeshap,shap,1.0,0.9999632263187068
bike,random_forest,8,35,path_dependent,shap_tree_path_dependent,shapiq_tree_path_dependent,shap,shapiq,1.0,1.0
bike,random_forest,8,35,path_dependent,shap_tree_path_dependent,woodelf_path_dependent,shap,woodelf,1.0,1.0
bike,random_forest,8,35,path_dependent,shap_tree_path_dependent,fasttreeshap_path_dependent,shap,fasttreeshap,1.0,1.0
bike,random_forest,8,35,path_dependent,shapiq_tree_path_dependent,shap_tree_path_dependent,shapiq,shap,1.0,1.0
bike,random_forest,8,35,path_dependent,shapiq_tree_path_dependent,woodelf_path_dependent,shapiq,woodelf,1.0,1.0
bike,random_forest,8,35,path_dependent,shapiq_tree_path_dependent,fasttreeshap_path_dependent,shapiq,fasttreeshap,1.0,1.0
bike,random_forest,8,35,interventional,shapiq_tree_interventional,woodelf_interventional,shapiq,woodelf,1.0,1.0
bike,random_forest,8,35,path_dependent,woodelf_path_dependent,shap_tree_path_dependent,woodelf,shap,1.0,1.0
bike,random_forest,8,35,path_dependent,woodelf_path_dependent,shapiq_tree_path_dependent,woodelf,shapiq,1.0,1.0
bike,random_forest,8,35,path_dependent,woodelf_path_dependent,fasttreeshap_path_dependent,woodelf,fasttreeshap,1.0,1.0
bike,random_forest,8,35,interventional,woodelf_interventional,shapiq_tree_interventional,woodelf,shapiq,1.0,1.0
bike,random_forest,8,35,path_dependent,fasttreeshap_path_dependent,shap_tree_path_dependent,fasttreeshap,shap,1.0,1.0
bike,random_forest,8,35,path_dependent,fasttreeshap_path_dependent,shapiq_tree_path_dependent,fasttreeshap,shapiq,1.0,1.0
bike,random_forest,8,35,path_dependent,fasttreeshap_path_dependent,woodelf_path_dependent,fasttreeshap,woodelf,1.0,1.0
bike,random_forest,8,35,interaction,shap_interaction,fasttreeshap_interaction,shap,fasttreeshap,1.0,0.9999609153692781
