dataset,model,n_background,n_features,n_samples,max_depth,n_estimators,max_depth_config,order,backend,library,mode,seed,imputer,n_eval,runtime_s,additivity_gap,relative_additivity_gap,mean_abs_diff,relative_mae,sign_agreement,mean_sample_rho,is_failure
covertype,xgboost,100,54,10000,30,100,30,1,woodelf_interventional,woodelf,interventional,1,marginal,10,0.0001,,,,,,,True
covertype,xgboost,100,54,10000,30,100,30,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,1,marginal,10,0.0,,,,,,,True
covertype,xgboost,100,54,10000,40,100,50,1,shap_tree_path_dependent,shap,path_dependent,1,marginal,10,0.6198,6.206333637237549e-07,2.139084167250653e-07,0.004063278401140532,0.05947623838549122,0.9825,0.9682777346780451,False
covertype,xgboost,100,54,10000,40,100,50,1,shapiq_tree_path_dependent,shapiq,path_dependent,1,marginal,10,0.4441,0.1380635223192896,0.0475851786876433,0.004063278401140532,0.05947623838549122,0.9825,0.9682777346780451,False
covertype,xgboost,100,54,10000,40,100,50,1,shapiq_tree_interventional,shapiq,interventional,1,marginal,10,17.7639,3.1970513547641133e-07,1.6267029822553714e-07,,,,,False
covertype,xgboost,100,54,10000,40,100,50,1,woodelf_path_dependent,woodelf,path_dependent,1,marginal,10,0.0003,,,,,,,True
covertype,xgboost,100,54,10000,40,100,50,1,woodelf_interventional,woodelf,interventional,1,marginal,10,0.0001,,,,,,,True
covertype,xgboost,100,54,10000,40,100,50,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,1,marginal,10,0.0,,,,,,,True
covertype,xgboost,100,54,10000,40,100,80,1,shap_tree_path_dependent,shap,path_dependent,1,marginal,10,0.6278,6.206333637237549e-07,2.139084167250653e-07,0.004063278401140532,0.05947623838549122,0.9825,0.9682777346780451,False
covertype,xgboost,100,54,10000,40,100,80,1,shapiq_tree_path_dependent,shapiq,path_dependent,1,marginal,10,0.455,0.1380635223192896,0.0475851786876433,0.004063278401140532,0.05947623838549122,0.9825,0.9682777346780451,False
covertype,xgboost,100,54,10000,40,100,80,1,shapiq_tree_interventional,shapiq,interventional,1,marginal,10,18.3142,3.197051354542069e-07,1.626702982142392e-07,,,,,False
covertype,xgboost,100,54,10000,40,100,80,1,woodelf_path_dependent,woodelf,path_dependent,1,marginal,10,0.0003,,,,,,,True
covertype,xgboost,100,54,10000,40,100,80,1,woodelf_interventional,woodelf,interventional,1,marginal,10,0.0001,,,,,,,True
covertype,xgboost,100,54,10000,40,100,80,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,1,marginal,10,0.0001,,,,,,,True
covertype,lightgbm,100,54,10000,4,100,4,1,shap_tree_path_dependent,shap,path_dependent,1,marginal,10,0.1123,1.981748098955905e-15,1.4765902431289804e-15,4.509618469545403e-17,9.549034712546535e-16,1.0,1.0,False
covertype,lightgbm,100,54,10000,4,100,4,1,shapiq_tree_path_dependent,shapiq,path_dependent,1,marginal,10,0.0837,1.7374990335383702e-15,1.2946015296901144e-15,3.4617722060196776e-17,7.330239395073038e-16,1.0,1.0,False
covertype,lightgbm,100,54,10000,4,100,4,1,shapiq_tree_interventional,shapiq,interventional,1,marginal,10,2.5422,3.9543825575139024e-08,3.031021980453732e-08,,,,,False
covertype,lightgbm,100,54,10000,4,100,4,1,woodelf_path_dependent,woodelf,path_dependent,1,marginal,10,0.0001,,,,,,,True
covertype,lightgbm,100,54,10000,4,100,4,1,woodelf_interventional,woodelf,interventional,1,marginal,10,0.0,,,,,,,True
covertype,lightgbm,100,54,10000,4,100,4,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,1,marginal,10,2.1635,1.815214645262131e-15,1.3525070294206626e-15,4.291698852330318e-17,9.087593904774284e-16,1.0,1.0,False
covertype,lightgbm,100,54,10000,8,100,8,1,shap_tree_path_dependent,shap,path_dependent,1,marginal,10,0.3138,3.751166044452248e-15,2.463727431025363e-15,1.2545983473914828e-16,2.3205543703560707e-15,1.0,0.9999999999999998,False
covertype,lightgbm,100,54,10000,8,100,8,1,shapiq_tree_path_dependent,shapiq,path_dependent,1,marginal,10,0.1107,2.210731597784843e-15,1.451985866675325e-15,1.4187142906248158e-16,2.624109663655356e-15,1.0,0.9999999999999998,False
covertype,lightgbm,100,54,10000,8,100,8,1,shapiq_tree_interventional,shapiq,interventional,1,marginal,10,3.9879,5.19970859022556e-08,3.524340919979248e-08,,,,,False
covertype,lightgbm,100,54,10000,8,100,8,1,woodelf_path_dependent,woodelf,path_dependent,1,marginal,10,0.0001,,,,,,,True
covertype,lightgbm,100,54,10000,8,100,8,1,woodelf_interventional,woodelf,interventional,1,marginal,10,0.0,,,,,,,True
covertype,lightgbm,100,54,10000,8,100,8,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,1,marginal,10,1.9446,1.1199374760906269e-15,7.355634616490817e-16,1.1368498660953878e-16,2.1027621554670927e-15,1.0,0.9999999999999998,False
covertype,lightgbm,100,54,10000,12,100,12,1,shap_tree_path_dependent,shap,path_dependent,1,marginal,10,0.3055,1.7567544641217126e-15,1.0918125402365102e-15,1.3306149992525955e-15,2.5571969971805134e-14,1.0,1.0,False
covertype,lightgbm,100,54,10000,12,100,12,1,shapiq_tree_path_dependent,shapiq,path_dependent,1,marginal,10,0.1247,6.329086560397102e-14,3.933489975981732e-14,2.5919233785199556e-15,4.98119943349216e-14,1.0,1.0,False
covertype,lightgbm,100,54,10000,12,100,12,1,shapiq_tree_interventional,shapiq,interventional,1,marginal,10,3.7192,5.38752807503415e-08,3.5756595369258184e-08,,,,,False
covertype,lightgbm,100,54,10000,12,100,12,1,woodelf_path_dependent,woodelf,path_dependent,1,marginal,10,0.0001,,,,,,,True
covertype,lightgbm,100,54,10000,12,100,12,1,woodelf_interventional,woodelf,interventional,1,marginal,10,0.0001,,,,,,,True
covertype,lightgbm,100,54,10000,12,100,12,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,1,marginal,10,2.0662,1.3685233501981029e-15,8.5052919225099535e-16,1.336630313528089e-15,2.5687573235040776e-14,1.0,1.0,False
covertype,lightgbm,100,54,10000,15,100,15,1,shap_tree_path_dependent,shap,path_dependent,1,marginal,10,0.3015,2.3370194668359546e-15,1.637507245104093e-15,1.668082163431004e-14,3.324935427072956e-13,1.0,1.0,False
covertype,lightgbm,100,54,10000,15,100,15,1,shapiq_tree_path_dependent,shapiq,path_dependent,1,marginal,10,0.132,3.2253644199897736e-13,2.2599544765387914e-13,3.3259405108788426e-14,6.629492045051536e-13,1.0,1.0,False
covertype,lightgbm,100,54,10000,15,100,15,1,shapiq_tree_interventional,shapiq,interventional,1,marginal,10,3.7539,5.8750439763111124e-08,4.414014553520359e-08,,,,,False
covertype,lightgbm,100,54,10000,15,100,15,1,woodelf_path_dependent,woodelf,path_dependent,1,marginal,10,0.0001,,,,,,,True
covertype,lightgbm,100,54,10000,15,100,15,1,woodelf_interventional,woodelf,interventional,1,marginal,10,0.0,,,,,,,True
covertype,lightgbm,100,54,10000,15,100,15,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,1,marginal,10,1.7662,1.0602629885170246e-15,7.429070874462749e-16,1.6661892232982415e-14,3.321162289366237e-13,1.0,1.0,False
covertype,lightgbm,100,54,10000,20,100,20,1,shap_tree_path_dependent,shap,path_dependent,1,marginal,10,0.3218,3.247402347028583e-15,1.94311165771304e-15,4.923387941674012e-13,9.121926546608066e-12,1.0,1.0,False
covertype,lightgbm,100,54,10000,20,100,20,1,shapiq_tree_path_dependent,shapiq,path_dependent,1,marginal,10,0.1298,2.617816519112637e-11,1.5663934592816764e-11,9.845878656734151e-13,1.8242190734823022e-11,1.0,1.0,False
covertype,lightgbm,100,54,10000,20,100,20,1,shapiq_tree_interventional,shapiq,interventional,1,marginal,10,3.7275,5.000213051942205e-08,3.028459331138229e-08,,,,,False
covertype,lightgbm,100,54,10000,20,100,20,1,woodelf_path_dependent,woodelf,path_dependent,1,marginal,10,0.0001,,,,,,,True
covertype,lightgbm,100,54,10000,20,100,20,1,woodelf_interventional,woodelf,interventional,1,marginal,10,0.0,,,,,,,True
covertype,lightgbm,100,54,10000,20,100,20,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,1,marginal,10,2.0056,1.3822276656583198e-15,8.270680389240124e-16,4.923323431770236e-13,9.121807024317576e-12,1.0,1.0,False
covertype,lightgbm,100,54,10000,27,100,30,1,shap_tree_path_dependent,shap,path_dependent,1,marginal,10,0.3112,2.8477220581635264e-15,1.789322145294308e-15,4.1721239860447165e-13,7.969259542927664e-12,1.0,1.0,False
covertype,lightgbm,100,54,10000,27,100,30,1,shapiq_tree_path_dependent,shapiq,path_dependent,1,marginal,10,0.1305,2.0281959445256347e-11,1.2743855771079708e-11,8.343659273775723e-13,1.5937394601139603e-11,1.0,1.0,False
covertype,lightgbm,100,54,10000,27,100,30,1,shapiq_tree_interventional,shapiq,interventional,1,marginal,10,3.626,5.0135291579378466e-08,3.2705830012567634e-08,,,,,False
covertype,lightgbm,100,54,10000,27,100,30,1,woodelf_path_dependent,woodelf,path_dependent,1,marginal,10,0.0001,,,,,,,True
covertype,lightgbm,100,54,10000,27,100,30,1,woodelf_interventional,woodelf,interventional,1,marginal,10,0.0,,,,,,,True
covertype,lightgbm,100,54,10000,27,100,30,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,1,marginal,10,1.7267,2.714495295208508e-15,1.7056111677366797e-15,4.1721010839051457e-13,7.969215797081442e-12,1.0,1.0,False
covertype,lightgbm,100,54,10000,27,100,50,1,shap_tree_path_dependent,shap,path_dependent,1,marginal,10,0.3263,2.9920510513647968e-15,1.8800090376484058e-15,4.172006859081689e-13,7.969035816314808e-12,1.0,1.0,False
covertype,lightgbm,100,54,10000,27,100,50,1,shapiq_tree_path_dependent,shapiq,path_dependent,1,marginal,10,0.1317,2.0281992751947088e-11,1.2743876698824098e-11,8.343454566366649e-13,1.5937003585321597e-11,1.0,1.0,False
covertype,lightgbm,100,54,10000,27,100,50,1,shapiq_tree_interventional,shapiq,interventional,1,marginal,10,3.7742,5.0135292078978833e-08,3.270583033848271e-08,,,,,False
covertype,lightgbm,100,54,10000,27,100,50,1,woodelf_path_dependent,woodelf,path_dependent,1,marginal,10,0.0001,,,,,,,True
covertype,lightgbm,100,54,10000,27,100,50,1,woodelf_interventional,woodelf,interventional,1,marginal,10,0.0,,,,,,,True
covertype,lightgbm,100,54,10000,27,100,50,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,1,marginal,10,1.753,2.503552920529728e-15,1.573068786603768e-15,4.1719822965065686e-13,7.968988898836608e-12,1.0,1.0,False
covertype,lightgbm,100,54,10000,27,100,80,1,shap_tree_path_dependent,shap,path_dependent,1,marginal,10,0.3286,2.9837243786801082e-15,1.874777101551055e-15,4.1720674474111483e-13,7.969151547324805e-12,1.0,1.0,False
covertype,lightgbm,100,54,10000,27,100,80,1,shapiq_tree_path_dependent,shapiq,path_dependent,1,marginal,10,0.1358,2.0281207269157164e-11,1.2743383152852258e-11,8.343576727340598e-13,1.5937236927501904e-11,1.0,1.0,False
covertype,lightgbm,100,54,10000,27,100,80,1,shapiq_tree_interventional,shapiq,interventional,1,marginal,10,3.7626,5.0135291665420754e-08,3.270583006869752e-08,,,,,False
covertype,lightgbm,100,54,10000,27,100,80,1,woodelf_path_dependent,woodelf,path_dependent,1,marginal,10,0.0001,,,,,,,True
covertype,lightgbm,100,54,10000,27,100,80,1,woodelf_interventional,woodelf,interventional,1,marginal,10,0.0,,,,,,,True
covertype,lightgbm,100,54,10000,27,100,80,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,1,marginal,10,1.9574,2.672861931785065e-15,1.679451487249922e-15,4.172048831383778e-13,7.96911598846935e-12,1.0,1.0,False
covertype,random_forest,100,54,10000,4,100,4,1,shap_tree_path_dependent,shap,path_dependent,1,marginal,10,0.0042,1.0269562977782696e-16,8.530901426677955e-16,1.906472135445646e-10,5.4269307960762476e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,4,100,4,1,shapiq_tree_path_dependent,shapiq,path_dependent,1,marginal,10,0.0744,1.4710455076283324e-16,1.2219939881457608e-15,1.9064721328239e-10,5.42693078861323e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,4,100,4,1,shapiq_tree_interventional,shapiq,interventional,1,marginal,10,2.4939,2.1468808758529082e-09,1.8643116394203377e-08,1.3119079866816175e-10,3.93497947486522e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,4,100,4,1,woodelf_path_dependent,woodelf,path_dependent,1,marginal,10,0.2876,1.8420786015993505e-08,1.5302102927294938e-07,5.719416132019728e-10,1.628079160736211e-07,1.0,1.0,False
covertype,random_forest,100,54,10000,4,100,4,1,woodelf_interventional,woodelf,interventional,1,marginal,10,0.3592,1.991183429250753e-09,1.72910685689457e-08,1.3119079866816175e-10,3.93497947486522e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,4,100,4,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,1,marginal,10,1.5137,2.2759572004815707e-16,1.8906322080745737e-15,1.9064722242469352e-10,5.426931048856488e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,8,100,8,1,shap_tree_path_dependent,shap,path_dependent,1,marginal,10,0.0281,1.27675647831893e-16,7.287294984115519e-16,1.162947344588212e-09,2.1549277408575993e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,8,100,8,1,shapiq_tree_path_dependent,shapiq,path_dependent,1,marginal,10,0.1381,2.3370194668359546e-15,1.3338918210054924e-14,1.1629473656175722e-09,2.1549277798247724e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,8,100,8,1,shapiq_tree_interventional,shapiq,interventional,1,marginal,10,6.6524,2.570562815384925e-09,1.5617189082160483e-08,1.9633122427508606e-10,3.9880188314824475e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,8,100,8,1,woodelf_path_dependent,woodelf,path_dependent,1,marginal,10,3.17,1.1321322144486341e-07,6.461828506693699e-07,3.4888419146170953e-09,6.464783001793817e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,8,100,8,1,woodelf_interventional,woodelf,interventional,1,marginal,10,3.5218,4.3398206861500206e-09,2.6366132674383745e-08,1.9633122427508606e-10,3.9880188314824475e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,8,100,8,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,1,marginal,10,1.3776,2.581268532253489e-16,1.4733009424407456e-15,1.1629473432804812e-09,2.1549277384343958e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,12,100,12,1,shap_tree_path_dependent,shap,path_dependent,1,marginal,10,0.1428,4.0939474033052647e-16,1.9637778605065297e-15,2.3519573708585753e-09,3.577488001157295e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,12,100,12,1,shapiq_tree_path_dependent,shapiq,path_dependent,1,marginal,10,0.319,1.7467000068549509e-13,8.3785414527774e-13,2.351960540183228e-09,3.5774928219154446e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,12,100,12,1,shapiq_tree_interventional,shapiq,interventional,1,marginal,10,14.0055,1.679909682195113e-09,9.192235517639588e-09,1.6553630140144916e-10,2.8273510546334234e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,12,100,12,1,woodelf_path_dependent,woodelf,path_dependent,1,marginal,10,12.0098,2.200024417739477e-07,1.055304042412097e-06,7.055862344772754e-09,1.0732449145972548e-06,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,12,100,12,1,woodelf_interventional,woodelf,interventional,1,marginal,10,20.6896,3.748884820631293e-09,2.051338388306548e-08,1.6553630140144916e-10,2.8273510546334234e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,12,100,12,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,1,marginal,10,1.8059,2.0955459589799832e-16,1.0051879896152069e-15,2.35195738089797e-09,3.577488016427913e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,15,100,15,1,shap_tree_path_dependent,shap,path_dependent,1,marginal,10,0.3313,6.050715484207103e-16,2.4399497431285898e-15,3.325106806113215e-09,4.4997094132215545e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,15,100,15,1,shapiq_tree_path_dependent,shapiq,path_dependent,1,marginal,10,0.5234,3.0405983286740936e-12,1.2261206348851752e-11,3.325168424538626e-09,4.4997927985038507e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,15,100,15,1,shapiq_tree_interventional,shapiq,interventional,1,marginal,10,20.6806,1.0195876420926454e-09,4.745826957415426e-09,5.4101902341039075e-11,8.289236113352281e-09,1.0,0.9816889329807488,False
covertype,random_forest,100,54,10000,15,100,15,1,woodelf_path_dependent,woodelf,path_dependent,1,marginal,10,24.146,2.474767535787237e-07,9.97949486966881e-07,9.975119242473031e-09,1.3498855997955271e-06,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,15,100,15,1,woodelf_interventional,woodelf,interventional,1,marginal,10,23.8825,1.029731855339833e-15,4.79304475282874e-15,5.4101902341039075e-11,8.289236113352281e-09,1.0,0.9816889329807488,False
covertype,random_forest,100,54,10000,15,100,15,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,1,marginal,10,5.2974,2.55351295663786e-16,1.0297035613203221e-15,3.3251068030347004e-09,4.4997094090555564e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,20,100,20,1,shap_tree_path_dependent,shap,path_dependent,1,marginal,10,0.7905,3.951006188884776e-15,1.3304304070104532e-14,4.341062335689505e-09,5.363219314864824e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,20,100,20,1,shapiq_tree_path_dependent,shapiq,path_dependent,1,marginal,10,0.8759,1.4812496215710348e-09,4.987842191831867e-09,4.3755300101706196e-09,5.405802855324235e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,20,100,20,1,shapiq_tree_interventional,shapiq,interventional,1,marginal,10,32.5513,1.0619727611183016e-09,4.332901775386659e-09,5.3873641693230634e-11,7.724870982231613e-09,1.0,0.981660854910429,False
covertype,random_forest,100,54,10000,20,100,20,1,woodelf_path_dependent,woodelf,path_dependent,1,marginal,10,50.2025,3.315142346319023e-07,1.1163146728341994e-06,1.2914451803532777e-08,1.5955319649513966e-06,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,20,100,20,1,woodelf_interventional,woodelf,interventional,1,marginal,10,43.8936,2.463307335887066e-15,1.0050416658284771e-14,5.3873641693230634e-11,7.724870982231613e-09,1.0,0.981660854910429,False
covertype,random_forest,100,54,10000,20,100,20,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,1,marginal,10,2.1779,2.3522850334245504e-15,7.920897575984258e-15,4.341062334849188e-09,5.363219313826662e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,30,100,30,1,shap_tree_path_dependent,shap,path_dependent,1,marginal,10,1.4709,4.3938884648764274e-13,1.2875071038915572e-12,9.318831611401684e-06,0.0010648660148076018,1.0,0.9999644241153672,False
covertype,random_forest,100,54,10000,30,100,30,1,shapiq_tree_path_dependent,shapiq,path_dependent,1,marginal,10,1.2468,0.0006289776589855,0.0018430445165059,2.7937266169587365e-05,0.0031923993318004073,1.0,0.9998932723461023,False
covertype,random_forest,100,54,10000,30,100,30,1,shapiq_tree_interventional,shapiq,interventional,1,marginal,10,41.6084,2.085210495028286e-09,7.49784087451182e-09,6.968473520269157e-11,9.24577684404472e-09,1.0,0.9816608492558793,False
covertype,random_forest,100,54,10000,30,100,30,1,woodelf_path_dependent,woodelf,path_dependent,1,marginal,10,76.8176,4.17396471988395e-07,1.2230645523211878e-06,9.323754856746568e-06,0.0010654289896272465,1.0,0.9999644241153672,False
covertype,random_forest,100,54,10000,30,100,30,1,woodelf_interventional,woodelf,interventional,1,marginal,10,60.3372,4.014366963844829e-15,1.4434554582652518e-14,6.968473520269157e-11,9.24577684404472e-09,1.0,0.9816608492558793,False
